"order_item_id","order_id","product_id","quantity","unit_price","subtotal"
"ORDITEM_ORD_003905_2","ORD_003905","PROD_000118","1","454,53","454,53"
"ORDITEM_ORD_003906_0","ORD_003906","PROD_000159","1","179,91","179,91"
"ORDITEM_ORD_003906_1","ORD_003906","PROD_000280","2","416,69","833,38"
"ORDITEM_ORD_003907_0","ORD_003907","PROD_000462","1","108,37","108,37"
"ORDITEM_ORD_003907_1","ORD_003907","PROD_000233","2","681,52","1363,04"
"ORDITEM_ORD_003907_2","ORD_003907","PROD_000420","1","486,23","486,23"
"ORDITEM_ORD_003907_3","ORD_003907","PROD_000142","1","511,14","511,14"
"ORDITEM_ORD_003908_0","ORD_003908","PROD_000021","3","496,86","1490,59"
"ORDITEM_ORD_003909_0","ORD_003909","PROD_000214","1","144,98","144,98"
"ORDITEM_ORD_003909_1","ORD_003909","PROD_000137","3","548,49","1645,46"
"ORDITEM_ORD_003909_2","ORD_003909","PROD_000122","3","966,79","2900,38"
"ORDITEM_ORD_003909_3","ORD_003909","PROD_000490","3","17,21","51,64"
"ORDITEM_ORD_003910_0","ORD_003910","PROD_000258","3","422,85","1268,55"
"ORDITEM_ORD_003910_1","ORD_003910","PROD_000452","1","287,94","287,94"
"ORDITEM_ORD_003910_2","ORD_003910","PROD_000366","3","928,63","2785,90"
"ORDITEM_ORD_003911_0","ORD_003911","PROD_000170","1","391,46","391,46"
"ORDITEM_ORD_003911_1","ORD_003911","PROD_000017","1","363,50","363,50"
"ORDITEM_ORD_003911_2","ORD_003911","PROD_000396","3","433,19","1299,58"
"ORDITEM_ORD_003911_3","ORD_003911","PROD_000019","3","453,13","1359,39"
"ORDITEM_ORD_003912_0","ORD_003912","PROD_000024","1","690,07","690,07"
"ORDITEM_ORD_003912_1","ORD_003912","PROD_000231","1","549,23","549,23"
"ORDITEM_ORD_003912_2","ORD_003912","PROD_000115","1","864,41","864,41"
"ORDITEM_ORD_003913_0","ORD_003913","PROD_000251","3","322,83","968,49"
"ORDITEM_ORD_003914_0","ORD_003914","PROD_000072","2","89,62","179,23"
"ORDITEM_ORD_003914_1","ORD_003914","PROD_000279","1","167,12","167,12"
"ORDITEM_ORD_003915_0","ORD_003915","PROD_000103","2","168,33","336,66"
"ORDITEM_ORD_003915_1","ORD_003915","PROD_000021","1","168,51","168,51"
"ORDITEM_ORD_003916_0","ORD_003916","PROD_000000","3","83,24","249,73"
"ORDITEM_ORD_003916_1","ORD_003916","PROD_000430","2","829,01","1658,02"
"ORDITEM_ORD_003916_2","ORD_003916","PROD_000479","2","703,73","1407,45"
"ORDITEM_ORD_003916_3","ORD_003916","PROD_000283","1","308,84","308,84"
"ORDITEM_ORD_003917_0","ORD_003917","PROD_000355","3","339,69","1019,08"
"ORDITEM_ORD_003917_1","ORD_003917","PROD_000460","1","490,00","490,00"
"ORDITEM_ORD_003917_2","ORD_003917","PROD_000161","1","812,37","812,37"
"ORDITEM_ORD_003918_0","ORD_003918","PROD_000251","3","987,83","2963,48"
"ORDITEM_ORD_003918_1","ORD_003918","PROD_000093","1","646,11","646,11"
"ORDITEM_ORD_003918_2","ORD_003918","PROD_000086","2","230,65","461,30"
"ORDITEM_ORD_003918_3","ORD_003918","PROD_000265","1","738,82","738,82"
"ORDITEM_ORD_003919_0","ORD_003919","PROD_000479","3","773,26","2319,77"
"ORDITEM_ORD_003919_1","ORD_003919","PROD_000242","3","554,80","1664,40"
"ORDITEM_ORD_003919_2","ORD_003919","PROD_000494","2","838,12","1676,24"
"ORDITEM_ORD_003919_3","ORD_003919","PROD_000307","3","387,17","1161,52"
"ORDITEM_ORD_003920_0","ORD_003920","PROD_000471","3","529,74","1589,22"
"ORDITEM_ORD_003920_1","ORD_003920","PROD_000365","3","423,68","1271,04"
"ORDITEM_ORD_003920_2","ORD_003920","PROD_000040","3","46,83","140,48"
"ORDITEM_ORD_003920_3","ORD_003920","PROD_000275","2","905,91","1811,81"
"ORDITEM_ORD_003921_0","ORD_003921","PROD_000487","1","977,56","977,56"
"ORDITEM_ORD_003921_1","ORD_003921","PROD_000450","2","200,91","401,81"
"ORDITEM_ORD_003922_0","ORD_003922","PROD_000128","2","973,77","1947,54"
"ORDITEM_ORD_003922_1","ORD_003922","PROD_000230","2","900,89","1801,78"
"ORDITEM_ORD_003922_2","ORD_003922","PROD_000388","2","995,33","1990,67"
"ORDITEM_ORD_003922_3","ORD_003922","PROD_000002","2","263,86","527,72"
"ORDITEM_ORD_003923_0","ORD_003923","PROD_000252","2","474,68","949,36"
"ORDITEM_ORD_003924_0","ORD_003924","PROD_000046","1","617,07","617,07"
"ORDITEM_ORD_003924_1","ORD_003924","PROD_000383","2","442,71","885,42"
"ORDITEM_ORD_003924_2","ORD_003924","PROD_000217","1","204,23","204,23"
"ORDITEM_ORD_003925_0","ORD_003925","PROD_000105","2","914,55","1829,10"
"ORDITEM_ORD_003925_1","ORD_003925","PROD_000015","2","706,52","1413,04"
"ORDITEM_ORD_003925_2","ORD_003925","PROD_000408","3","952,06","2856,17"
"ORDITEM_ORD_003925_3","ORD_003925","PROD_000332","3","771,15","2313,46"
"ORDITEM_ORD_003926_0","ORD_003926","PROD_000129","3","866,63","2599,90"
"ORDITEM_ORD_003926_1","ORD_003926","PROD_000139","3","635,55","1906,66"
"ORDITEM_ORD_003927_0","ORD_003927","PROD_000370","3","741,21","2223,63"
"ORDITEM_ORD_003927_1","ORD_003927","PROD_000058","1","822,34","822,34"
"ORDITEM_ORD_003927_2","ORD_003927","PROD_000349","2","847,27","1694,55"
"ORDITEM_ORD_003927_3","ORD_003927","PROD_000398","2","637,12","1274,24"
"ORDITEM_ORD_003928_0","ORD_003928","PROD_000357","2","581,57","1163,14"
"ORDITEM_ORD_003928_1","ORD_003928","PROD_000275","3","754,96","2264,88"
"ORDITEM_ORD_003929_0","ORD_003929","PROD_000233","1","936,47","936,47"
"ORDITEM_ORD_003929_1","ORD_003929","PROD_000144","3","522,75","1568,26"
"ORDITEM_ORD_003929_2","ORD_003929","PROD_000146","1","844,28","844,28"
"ORDITEM_ORD_003929_3","ORD_003929","PROD_000202","2","821,03","1642,07"
"ORDITEM_ORD_003930_0","ORD_003930","PROD_000443","1","853,98","853,98"
"ORDITEM_ORD_003930_1","ORD_003930","PROD_000478","2","251,19","502,37"
"ORDITEM_ORD_003931_0","ORD_003931","PROD_000433","1","626,12","626,12"
"ORDITEM_ORD_003931_1","ORD_003931","PROD_000252","1","811,58","811,58"
"ORDITEM_ORD_003931_2","ORD_003931","PROD_000399","3","602,75","1808,26"
"ORDITEM_ORD_003931_3","ORD_003931","PROD_000146","1","954,05","954,05"
"ORDITEM_ORD_003932_0","ORD_003932","PROD_000192","2","797,67","1595,34"
"ORDITEM_ORD_003932_1","ORD_003932","PROD_000385","3","723,27","2169,80"
"ORDITEM_ORD_003933_0","ORD_003933","PROD_000427","3","626,83","1880,48"
"ORDITEM_ORD_003934_0","ORD_003934","PROD_000320","3","785,21","2355,63"
"ORDITEM_ORD_003934_1","ORD_003934","PROD_000480","3","180,10","540,30"
"ORDITEM_ORD_003934_2","ORD_003934","PROD_000391","2","402,34","804,69"
"ORDITEM_ORD_003934_3","ORD_003934","PROD_000458","3","667,47","2002,40"
"ORDITEM_ORD_003935_0","ORD_003935","PROD_000013","3","447,95","1343,84"
"ORDITEM_ORD_003935_1","ORD_003935","PROD_000168","3","390,74","1172,22"
"ORDITEM_ORD_003936_0","ORD_003936","PROD_000490","1","912,64","912,64"
"ORDITEM_ORD_003936_1","ORD_003936","PROD_000031","3","621,96","1865,89"
"ORDITEM_ORD_003936_2","ORD_003936","PROD_000257","2","393,76","787,52"
"ORDITEM_ORD_003937_0","ORD_003937","PROD_000004","3","658,43","1975,28"
"ORDITEM_ORD_003938_0","ORD_003938","PROD_000057","3","306,87","920,61"
"ORDITEM_ORD_003938_1","ORD_003938","PROD_000156","2","455,89","911,78"
"ORDITEM_ORD_003938_2","ORD_003938","PROD_000388","2","575,59","1151,18"
"ORDITEM_ORD_003939_0","ORD_003939","PROD_000166","3","401,34","1204,03"
"ORDITEM_ORD_003939_1","ORD_003939","PROD_000052","3","46,63","139,90"
"ORDITEM_ORD_003940_0","ORD_003940","PROD_000448","2","898,23","1796,47"
"ORDITEM_ORD_003940_1","ORD_003940","PROD_000286","1","982,56","982,56"
"ORDITEM_ORD_003940_2","ORD_003940","PROD_000254","3","154,35","463,06"
"ORDITEM_ORD_003940_3","ORD_003940","PROD_000184","3","210,78","632,33"
"ORDITEM_ORD_003941_0","ORD_003941","PROD_000099","1","423,98","423,98"
"ORDITEM_ORD_003941_1","ORD_003941","PROD_000411","3","70,75","212,25"
"ORDITEM_ORD_003942_0","ORD_003942","PROD_000181","3","522,30","1566,90"
"ORDITEM_ORD_003942_1","ORD_003942","PROD_000365","1","419,83","419,83"
"ORDITEM_ORD_003942_2","ORD_003942","PROD_000472","2","872,55","1745,10"
"ORDITEM_ORD_003943_0","ORD_003943","PROD_000475","1","356,96","356,96"
"ORDITEM_ORD_003943_1","ORD_003943","PROD_000462","2","182,07","364,14"
"ORDITEM_ORD_003943_2","ORD_003943","PROD_000107","3","851,68","2555,04"
"ORDITEM_ORD_003944_0","ORD_003944","PROD_000018","3","695,92","2087,77"
"ORDITEM_ORD_003944_1","ORD_003944","PROD_000134","3","862,42","2587,26"
"ORDITEM_ORD_003945_0","ORD_003945","PROD_000233","2","288,08","576,17"
"ORDITEM_ORD_003945_1","ORD_003945","PROD_000367","2","739,65","1479,29"
"ORDITEM_ORD_003945_2","ORD_003945","PROD_000042","2","832,09","1664,18"
"ORDITEM_ORD_003946_0","ORD_003946","PROD_000267","1","769,35","769,35"
"ORDITEM_ORD_003946_1","ORD_003946","PROD_000088","1","539,87","539,87"
"ORDITEM_ORD_003946_2","ORD_003946","PROD_000471","3","577,79","1733,37"
"ORDITEM_ORD_003947_0","ORD_003947","PROD_000262","2","178,75","357,50"
"ORDITEM_ORD_003947_1","ORD_003947","PROD_000040","1","449,64","449,64"
"ORDITEM_ORD_003947_2","ORD_003947","PROD_000286","1","289,80","289,80"
"ORDITEM_ORD_003947_3","ORD_003947","PROD_000255","1","395,98","395,98"
"ORDITEM_ORD_003948_0","ORD_003948","PROD_000115","2","424,40","848,79"
"ORDITEM_ORD_003948_1","ORD_003948","PROD_000139","2","625,44","1250,87"
"ORDITEM_ORD_003948_2","ORD_003948","PROD_000134","2","95,78","191,55"
"ORDITEM_ORD_003949_0","ORD_003949","PROD_000266","2","937,77","1875,54"
"ORDITEM_ORD_003949_1","ORD_003949","PROD_000407","2","720,96","1441,92"
"ORDITEM_ORD_003950_0","ORD_003950","PROD_000245","2","176,45","352,90"
"ORDITEM_ORD_003951_0","ORD_003951","PROD_000332","2","933,64","1867,28"
"ORDITEM_ORD_003952_0","ORD_003952","PROD_000480","2","877,88","1755,75"
"ORDITEM_ORD_003953_0","ORD_003953","PROD_000311","3","61,15","183,44"
"ORDITEM_ORD_003954_0","ORD_003954","PROD_000203","1","261,86","261,86"
"ORDITEM_ORD_003954_1","ORD_003954","PROD_000276","2","583,67","1167,34"
"ORDITEM_ORD_003954_2","ORD_003954","PROD_000178","3","562,31","1686,94"
"ORDITEM_ORD_003955_0","ORD_003955","PROD_000465","2","121,72","243,43"
"ORDITEM_ORD_003955_1","ORD_003955","PROD_000020","1","83,83","83,83"
"ORDITEM_ORD_003956_0","ORD_003956","PROD_000273","3","100,52","301,57"
"ORDITEM_ORD_003956_1","ORD_003956","PROD_000361","2","200,03","400,06"
"ORDITEM_ORD_003956_2","ORD_003956","PROD_000456","3","841,72","2525,17"
"ORDITEM_ORD_003957_0","ORD_003957","PROD_000308","3","31,81","95,44"
"ORDITEM_ORD_003957_1","ORD_003957","PROD_000102","2","234,59","469,17"
"ORDITEM_ORD_003958_0","ORD_003958","PROD_000025","1","599,87","599,87"
"ORDITEM_ORD_003959_0","ORD_003959","PROD_000115","1","473,99","473,99"
"ORDITEM_ORD_003959_1","ORD_003959","PROD_000193","2","300,64","601,28"
"ORDITEM_ORD_003960_0","ORD_003960","PROD_000090","3","242,82","728,46"
"ORDITEM_ORD_003960_1","ORD_003960","PROD_000365","2","201,67","403,34"
"ORDITEM_ORD_003960_2","ORD_003960","PROD_000157","2","285,93","571,86"
"ORDITEM_ORD_003961_0","ORD_003961","PROD_000399","3","918,42","2755,25"
"ORDITEM_ORD_003962_0","ORD_003962","PROD_000059","1","142,67","142,67"
"ORDITEM_ORD_003962_1","ORD_003962","PROD_000151","1","400,81","400,81"
"ORDITEM_ORD_003962_2","ORD_003962","PROD_000167","2","686,98","1373,96"
"ORDITEM_ORD_003963_0","ORD_003963","PROD_000088","3","380,46","1141,39"
"ORDITEM_ORD_003963_1","ORD_003963","PROD_000119","3","779,24","2337,71"
"ORDITEM_ORD_003963_2","ORD_003963","PROD_000035","3","812,40","2437,21"
"ORDITEM_ORD_003964_0","ORD_003964","PROD_000289","3","800,06","2400,18"
"ORDITEM_ORD_003964_1","ORD_003964","PROD_000187","3","344,40","1033,21"
"ORDITEM_ORD_003965_0","ORD_003965","PROD_000492","2","924,60","1849,20"
"ORDITEM_ORD_003965_1","ORD_003965","PROD_000353","3","492,03","1476,09"
"ORDITEM_ORD_003965_2","ORD_003965","PROD_000177","3","732,52","2197,56"
"ORDITEM_ORD_003965_3","ORD_003965","PROD_000412","1","812,36","812,36"
"ORDITEM_ORD_003966_0","ORD_003966","PROD_000402","2","408,65","817,30"
"ORDITEM_ORD_003966_1","ORD_003966","PROD_000477","1","474,61","474,61"
"ORDITEM_ORD_003967_0","ORD_003967","PROD_000004","2","648,10","1296,20"
"ORDITEM_ORD_003968_0","ORD_003968","PROD_000089","3","456,76","1370,29"
"ORDITEM_ORD_003968_1","ORD_003968","PROD_000060","3","496,67","1490,01"
"ORDITEM_ORD_003969_0","ORD_003969","PROD_000222","1","354,14","354,14"
"ORDITEM_ORD_003969_1","ORD_003969","PROD_000049","3","99,81","299,44"
"ORDITEM_ORD_003970_0","ORD_003970","PROD_000240","3","659,18","1977,54"
"ORDITEM_ORD_003970_1","ORD_003970","PROD_000125","3","935,13","2805,38"
"ORDITEM_ORD_003971_0","ORD_003971","PROD_000030","1","50,08","50,08"
"ORDITEM_ORD_003971_1","ORD_003971","PROD_000206","3","692,12","2076,35"
"ORDITEM_ORD_003972_0","ORD_003972","PROD_000072","3","75,89","227,68"
"ORDITEM_ORD_003973_0","ORD_003973","PROD_000186","1","786,77","786,77"
"ORDITEM_ORD_003974_0","ORD_003974","PROD_000061","1","547,51","547,51"
"ORDITEM_ORD_003974_1","ORD_003974","PROD_000246","2","762,98","1525,96"
"ORDITEM_ORD_003975_0","ORD_003975","PROD_000433","1","510,19","510,19"
"ORDITEM_ORD_003975_1","ORD_003975","PROD_000236","1","90,89","90,89"
"ORDITEM_ORD_003975_2","ORD_003975","PROD_000374","1","619,25","619,25"
"ORDITEM_ORD_003975_3","ORD_003975","PROD_000145","1","26,33","26,33"
"ORDITEM_ORD_003976_0","ORD_003976","PROD_000235","3","669,19","2007,58"
"ORDITEM_ORD_003976_1","ORD_003976","PROD_000094","3","93,11","279,34"
"ORDITEM_ORD_003977_0","ORD_003977","PROD_000245","1","837,12","837,12"
"ORDITEM_ORD_003977_1","ORD_003977","PROD_000459","3","654,24","1962,72"
"ORDITEM_ORD_003978_0","ORD_003978","PROD_000077","3","686,70","2060,09"
"ORDITEM_ORD_003978_1","ORD_003978","PROD_000484","1","34,97","34,97"
"ORDITEM_ORD_003979_0","ORD_003979","PROD_000380","2","124,37","248,75"
"ORDITEM_ORD_003980_0","ORD_003980","PROD_000098","1","326,74","326,74"
"ORDITEM_ORD_003980_1","ORD_003980","PROD_000363","3","308,48","925,45"
"ORDITEM_ORD_003981_0","ORD_003981","PROD_000219","1","11,70","11,70"
"ORDITEM_ORD_003981_1","ORD_003981","PROD_000393","3","273,83","821,49"
"ORDITEM_ORD_003982_0","ORD_003982","PROD_000294","2","160,35","320,71"
"ORDITEM_ORD_003982_1","ORD_003982","PROD_000297","2","381,78","763,57"
"ORDITEM_ORD_003982_2","ORD_003982","PROD_000047","3","684,82","2054,47"
"ORDITEM_ORD_003982_3","ORD_003982","PROD_000041","3","516,93","1550,80"
"ORDITEM_ORD_003983_0","ORD_003983","PROD_000394","3","576,39","1729,16"
"ORDITEM_ORD_003984_0","ORD_003984","PROD_000443","1","658,07","658,07"
"ORDITEM_ORD_003985_0","ORD_003985","PROD_000392","3","646,02","1938,05"
"ORDITEM_ORD_003985_1","ORD_003985","PROD_000081","2","819,56","1639,12"
"ORDITEM_ORD_003986_0","ORD_003986","PROD_000270","1","871,44","871,44"
"ORDITEM_ORD_003987_0","ORD_003987","PROD_000187","3","295,24","885,71"
"ORDITEM_ORD_003987_1","ORD_003987","PROD_000348","3","812,60","2437,80"
"ORDITEM_ORD_003987_2","ORD_003987","PROD_000068","2","546,01","1092,03"
"ORDITEM_ORD_003988_0","ORD_003988","PROD_000014","3","253,87","761,61"
"ORDITEM_ORD_003989_0","ORD_003989","PROD_000242","3","921,03","2763,09"
"ORDITEM_ORD_003989_1","ORD_003989","PROD_000040","1","792,60","792,60"
"ORDITEM_ORD_003989_2","ORD_003989","PROD_000191","2","902,28","1804,57"
"ORDITEM_ORD_003989_3","ORD_003989","PROD_000006","1","278,23","278,23"
"ORDITEM_ORD_003990_0","ORD_003990","PROD_000121","3","982,09","2946,26"
"ORDITEM_ORD_003990_1","ORD_003990","PROD_000347","2","626,47","1252,95"
"ORDITEM_ORD_003990_2","ORD_003990","PROD_000279","3","712,63","2137,88"
"ORDITEM_ORD_003991_0","ORD_003991","PROD_000395","2","349,28","698,57"
"ORDITEM_ORD_003991_1","ORD_003991","PROD_000434","2","375,65","751,29"
"ORDITEM_ORD_003991_2","ORD_003991","PROD_000394","3","244,77","734,31"
"ORDITEM_ORD_003992_0","ORD_003992","PROD_000050","3","845,97","2537,92"
"ORDITEM_ORD_003992_1","ORD_003992","PROD_000038","1","985,30","985,30"
"ORDITEM_ORD_003992_2","ORD_003992","PROD_000462","1","232,11","232,11"
"ORDITEM_ORD_003992_3","ORD_003992","PROD_000292","2","749,96","1499,92"
"ORDITEM_ORD_003993_0","ORD_003993","PROD_000497","3","715,13","2145,40"
"ORDITEM_ORD_003993_1","ORD_003993","PROD_000180","3","495,13","1485,40"
"ORDITEM_ORD_003993_2","ORD_003993","PROD_000281","1","98,35","98,35"
"ORDITEM_ORD_003994_0","ORD_003994","PROD_000355","2","496,36","992,73"
"ORDITEM_ORD_003994_1","ORD_003994","PROD_000199","1","18,09","18,09"
"ORDITEM_ORD_003994_2","ORD_003994","PROD_000378","1","365,97","365,97"
"ORDITEM_ORD_003995_0","ORD_003995","PROD_000199","2","408,96","817,92"
"ORDITEM_ORD_003995_1","ORD_003995","PROD_000422","3","362,55","1087,65"
"ORDITEM_ORD_003995_2","ORD_003995","PROD_000470","1","917,09","917,09"
"ORDITEM_ORD_003996_0","ORD_003996","PROD_000136","2","78,87","157,73"
"ORDITEM_ORD_003996_1","ORD_003996","PROD_000373","1","769,04","769,04"
"ORDITEM_ORD_003996_2","ORD_003996","PROD_000490","2","485,44","970,88"
"ORDITEM_ORD_003996_3","ORD_003996","PROD_000212","2","153,41","306,83"
"ORDITEM_ORD_003997_0","ORD_003997","PROD_000017","3","818,30","2454,89"
"ORDITEM_ORD_003997_1","ORD_003997","PROD_000442","1","951,73","951,73"
"ORDITEM_ORD_003997_2","ORD_003997","PROD_000232","2","740,88","1481,75"
"ORDITEM_ORD_003998_0","ORD_003998","PROD_000004","3","780,16","2340,49"
"ORDITEM_ORD_003998_1","ORD_003998","PROD_000088","1","728,18","728,18"
"ORDITEM_ORD_003998_2","ORD_003998","PROD_000061","3","278,90","836,71"
"ORDITEM_ORD_003998_3","ORD_003998","PROD_000440","3","560,43","1681,30"
"ORDITEM_ORD_003999_0","ORD_003999","PROD_000250","1","351,19","351,19"
"ORDITEM_ORD_003999_1","ORD_003999","PROD_000367","2","770,21","1540,41"
"ORDITEM_ORD_003999_2","ORD_003999","PROD_000346","1","737,44","737,44"
"ORDITEM_ORD_003999_3","ORD_003999","PROD_000405","3","218,77","656,30"
"ORDITEM_ORD_004000_0","ORD_004000","PROD_000318","3","972,50","2917,50"
"ORDITEM_ORD_004001_0","ORD_004001","PROD_000116","1","980,85","980,85"
"ORDITEM_ORD_004001_1","ORD_004001","PROD_000178","2","669,83","1339,66"
"ORDITEM_ORD_004001_2","ORD_004001","PROD_000388","3","104,89","314,66"
"ORDITEM_ORD_004001_3","ORD_004001","PROD_000496","2","488,71","977,42"
"ORDITEM_ORD_004002_0","ORD_004002","PROD_000461","2","241,90","483,79"
"ORDITEM_ORD_004003_0","ORD_004003","PROD_000036","3","67,79","203,36"
"ORDITEM_ORD_004003_1","ORD_004003","PROD_000283","1","572,20","572,20"
"ORDITEM_ORD_004004_0","ORD_004004","PROD_000452","1","565,55","565,55"
"ORDITEM_ORD_004004_1","ORD_004004","PROD_000460","2","765,29","1530,57"
"ORDITEM_ORD_004004_2","ORD_004004","PROD_000396","3","762,19","2286,57"
"ORDITEM_ORD_004005_0","ORD_004005","PROD_000496","2","310,75","621,50"
"ORDITEM_ORD_004005_1","ORD_004005","PROD_000454","2","364,84","729,67"
"ORDITEM_ORD_004005_2","ORD_004005","PROD_000262","3","931,74","2795,22"
"ORDITEM_ORD_004006_0","ORD_004006","PROD_000075","3","711,72","2135,16"
"ORDITEM_ORD_004006_1","ORD_004006","PROD_000151","2","727,30","1454,60"
"ORDITEM_ORD_004006_2","ORD_004006","PROD_000106","1","191,88","191,88"
"ORDITEM_ORD_004007_0","ORD_004007","PROD_000337","3","467,99","1403,97"
"ORDITEM_ORD_004007_1","ORD_004007","PROD_000122","3","910,15","2730,46"
"ORDITEM_ORD_004007_2","ORD_004007","PROD_000082","2","241,07","482,15"
"ORDITEM_ORD_004007_3","ORD_004007","PROD_000063","3","64,22","192,67"
"ORDITEM_ORD_004008_0","ORD_004008","PROD_000102","2","392,96","785,92"
"ORDITEM_ORD_004008_1","ORD_004008","PROD_000130","2","633,96","1267,92"
"ORDITEM_ORD_004008_2","ORD_004008","PROD_000430","3","993,74","2981,23"
"ORDITEM_ORD_004008_3","ORD_004008","PROD_000398","2","801,33","1602,66"
"ORDITEM_ORD_004009_0","ORD_004009","PROD_000317","1","879,07","879,07"
"ORDITEM_ORD_004009_1","ORD_004009","PROD_000414","2","865,30","1730,60"
"ORDITEM_ORD_004010_0","ORD_004010","PROD_000221","2","449,66","899,33"
"ORDITEM_ORD_004010_1","ORD_004010","PROD_000451","2","19,10","38,19"
"ORDITEM_ORD_004011_0","ORD_004011","PROD_000228","3","980,02","2940,07"
"ORDITEM_ORD_004012_0","ORD_004012","PROD_000437","1","152,31","152,31"
"ORDITEM_ORD_004012_1","ORD_004012","PROD_000274","1","601,32","601,32"
"ORDITEM_ORD_004013_0","ORD_004013","PROD_000168","1","125,69","125,69"
"ORDITEM_ORD_004014_0","ORD_004014","PROD_000186","2","835,51","1671,02"
"ORDITEM_ORD_004014_1","ORD_004014","PROD_000249","2","523,92","1047,85"
"ORDITEM_ORD_004014_2","ORD_004014","PROD_000206","3","635,71","1907,13"
"ORDITEM_ORD_004014_3","ORD_004014","PROD_000241","2","171,50","343,01"
"ORDITEM_ORD_004015_0","ORD_004015","PROD_000285","1","842,46","842,46"
"ORDITEM_ORD_004015_1","ORD_004015","PROD_000194","3","889,18","2667,55"
"ORDITEM_ORD_004015_2","ORD_004015","PROD_000163","1","749,14","749,14"
"ORDITEM_ORD_004015_3","ORD_004015","PROD_000210","2","326,76","653,52"
"ORDITEM_ORD_004016_0","ORD_004016","PROD_000285","1","850,87","850,87"
"ORDITEM_ORD_004016_1","ORD_004016","PROD_000293","3","167,54","502,61"
"ORDITEM_ORD_004016_2","ORD_004016","PROD_000055","3","474,25","1422,74"
"ORDITEM_ORD_004017_0","ORD_004017","PROD_000184","2","751,22","1502,44"
"ORDITEM_ORD_004017_1","ORD_004017","PROD_000306","3","619,28","1857,84"
"ORDITEM_ORD_004018_0","ORD_004018","PROD_000231","3","18,75","56,26"
"ORDITEM_ORD_004018_1","ORD_004018","PROD_000493","2","537,17","1074,34"
"ORDITEM_ORD_004019_0","ORD_004019","PROD_000352","2","354,76","709,52"
"ORDITEM_ORD_004019_1","ORD_004019","PROD_000335","1","857,94","857,94"
"ORDITEM_ORD_004020_0","ORD_004020","PROD_000390","3","585,91","1757,73"
"ORDITEM_ORD_004021_0","ORD_004021","PROD_000111","2","796,22","1592,44"
"ORDITEM_ORD_004022_0","ORD_004022","PROD_000204","2","870,49","1740,99"
"ORDITEM_ORD_004022_1","ORD_004022","PROD_000010","3","148,76","446,28"
"ORDITEM_ORD_004022_2","ORD_004022","PROD_000188","1","676,78","676,78"
"ORDITEM_ORD_004023_0","ORD_004023","PROD_000138","1","115,81","115,81"
"ORDITEM_ORD_004023_1","ORD_004023","PROD_000190","2","403,97","807,94"
"ORDITEM_ORD_004024_0","ORD_004024","PROD_000154","1","998,17","998,17"
"ORDITEM_ORD_004024_1","ORD_004024","PROD_000143","1","604,37","604,37"
"ORDITEM_ORD_004024_2","ORD_004024","PROD_000324","2","645,25","1290,49"
"ORDITEM_ORD_004024_3","ORD_004024","PROD_000359","2","197,87","395,74"
"ORDITEM_ORD_004025_0","ORD_004025","PROD_000462","2","991,68","1983,37"
"ORDITEM_ORD_004025_1","ORD_004025","PROD_000004","2","268,16","536,32"
"ORDITEM_ORD_004026_0","ORD_004026","PROD_000473","3","760,73","2282,20"
"ORDITEM_ORD_004027_0","ORD_004027","PROD_000328","2","164,01","328,03"
"ORDITEM_ORD_004027_1","ORD_004027","PROD_000260","2","838,38","1676,77"
"ORDITEM_ORD_004027_2","ORD_004027","PROD_000091","1","588,76","588,76"
"ORDITEM_ORD_004028_0","ORD_004028","PROD_000265","3","993,13","2979,39"
"ORDITEM_ORD_004028_1","ORD_004028","PROD_000341","2","274,71","549,41"
"ORDITEM_ORD_004028_2","ORD_004028","PROD_000435","3","206,99","620,96"
"ORDITEM_ORD_004029_0","ORD_004029","PROD_000213","3","306,03","918,10"
"ORDITEM_ORD_004029_1","ORD_004029","PROD_000260","2","417,83","835,66"
"ORDITEM_ORD_004029_2","ORD_004029","PROD_000046","1","172,83","172,83"
"ORDITEM_ORD_004030_0","ORD_004030","PROD_000098","3","852,02","2556,06"
"ORDITEM_ORD_004030_1","ORD_004030","PROD_000291","3","746,69","2240,08"
"ORDITEM_ORD_004030_2","ORD_004030","PROD_000315","1","811,89","811,89"
"ORDITEM_ORD_004030_3","ORD_004030","PROD_000088","1","511,29","511,29"
"ORDITEM_ORD_004031_0","ORD_004031","PROD_000033","2","992,10","1984,21"
"ORDITEM_ORD_004031_1","ORD_004031","PROD_000235","1","570,41","570,41"
"ORDITEM_ORD_004031_2","ORD_004031","PROD_000474","2","43,80","87,59"
"ORDITEM_ORD_004032_0","ORD_004032","PROD_000093","3","519,80","1559,41"
"ORDITEM_ORD_004032_1","ORD_004032","PROD_000261","2","207,81","415,61"
"ORDITEM_ORD_004033_0","ORD_004033","PROD_000421","2","289,88","579,76"
"ORDITEM_ORD_004034_0","ORD_004034","PROD_000405","3","193,14","579,42"
"ORDITEM_ORD_004034_1","ORD_004034","PROD_000147","3","653,16","1959,47"
"ORDITEM_ORD_004034_2","ORD_004034","PROD_000476","1","250,09","250,09"
"ORDITEM_ORD_004034_3","ORD_004034","PROD_000450","3","186,15","558,44"
"ORDITEM_ORD_004035_0","ORD_004035","PROD_000339","1","107,07","107,07"
"ORDITEM_ORD_004035_1","ORD_004035","PROD_000167","1","76,87","76,87"
"ORDITEM_ORD_004035_2","ORD_004035","PROD_000019","3","796,06","2388,18"
