"user_id","recommended_product_id","recommendation_score","recommendation_type","generated_date"
"USR_000991","PROD_000319","0,606","COLLABORATIVE","2024-12-06T00:49:39.736379688"
"USR_000991","PROD_000370","0,514","COLLABORATIVE","2024-12-06T19:49:39.736387866"
"USR_000371","PROD_000342","0,855","COLLABORATIVE","2024-12-06T04:49:39.736397279"
"USR_000371","PROD_000457","0,944","CONTENT_BASED","2024-12-06T06:49:39.736404867"
"USR_000371","PROD_000403","0,930","TRENDING","2024-12-06T17:49:39.736412472"
"USR_000371","PROD_000446","0,897","CONTENT_BASED","2024-12-06T21:49:39.736419957"
"USR_000371","PROD_000295","0,723","TRENDING","2024-12-06T10:49:39.736432922"
"USR_000169","PROD_000287","0,823","TRENDING","2024-12-06T20:49:39.736442812"
"USR_000169","PROD_000202","0,777","CONTENT_BASED","2024-12-06T16:49:39.736450406"
"USR_000169","PROD_000070","0,797","COLLABORATIVE","2024-12-06T17:49:39.736457941"
"USR_000169","PROD_000113","0,747","TRENDING","2024-12-06T00:49:39.736465635"
"USR_000169","PROD_000273","0,794","TRENDING","2024-12-05T23:49:39.736473192"
"USR_000273","PROD_000092","0,802","COLLABORATIVE","2024-12-06T09:49:39.736482799"
"USR_000273","PROD_000011","0,525","CONTENT_BASED","2024-12-06T20:49:39.736520311"
"USR_000273","PROD_000215","0,554","TRENDING","2024-12-06T17:49:39.736530156"
"USR_000273","PROD_000452","0,754","TRENDING","2024-12-06T06:49:39.736538175"
"USR_000273","PROD_000029","0,630","CONTENT_BASED","2024-12-06T04:49:39.736546019"
"USR_000597","PROD_000135","0,867","TRENDING","2024-12-06T07:49:39.736555584"
"USR_000597","PROD_000115","0,839","CONTENT_BASED","2024-12-06T00:49:39.736563200"
"USR_000597","PROD_000053","0,595","COLLABORATIVE","2024-12-06T08:49:39.736576501"
"USR_000597","PROD_000095","0,950","POPULARITY","2024-12-06T05:49:39.736584687"
"USR_000597","PROD_000291","0,733","TRENDING","2024-12-06T20:49:39.736592441"
"USR_000399","PROD_000053","0,829","TRENDING","2024-12-06T02:49:39.736601896"
"USR_000399","PROD_000409","0,683","POPULARITY","2024-12-06T16:49:39.736609370"
"USR_000399","PROD_000144","0,945","CONTENT_BASED","2024-12-06T13:49:39.736617015"
"USR_000399","PROD_000405","0,670","CONTENT_BASED","2024-12-06T20:49:39.736788302"
"USR_000399","PROD_000327","0,793","COLLABORATIVE","2024-12-06T12:49:39.736798948"
"USR_000156","PROD_000121","0,667","POPULARITY","2024-12-06T00:49:39.736808708"
"USR_000156","PROD_000279","0,586","CONTENT_BASED","2024-12-05T23:49:39.736816575"
"USR_000156","PROD_000061","0,599","COLLABORATIVE","2024-12-06T11:49:39.736824331"
"USR_000156","PROD_000139","0,790","TRENDING","2024-12-06T10:49:39.736831920"
"USR_000156","PROD_000066","0,896","COLLABORATIVE","2024-12-06T16:49:39.736839525"
"USR_000038","PROD_000288","0,976","POPULARITY","2024-12-06T03:49:39.736855514"
"USR_000038","PROD_000043","0,878","COLLABORATIVE","2024-12-06T14:49:39.736863732"
"USR_000038","PROD_000249","0,880","POPULARITY","2024-12-06T15:49:39.736871418"
"USR_000038","PROD_000259","0,932","TRENDING","2024-12-06T16:49:39.736879064"
"USR_000038","PROD_000119","0,581","TRENDING","2024-12-05T23:49:39.736886751"
"USR_000817","PROD_000054","0,653","CONTENT_BASED","2024-12-06T10:49:39.736896121"
"USR_000817","PROD_000016","0,603","POPULARITY","2024-12-06T12:49:39.736907767"
"USR_000817","PROD_000315","0,506","POPULARITY","2024-12-06T22:49:39.736915775"
"USR_000817","PROD_000462","0,715","COLLABORATIVE","2024-12-06T04:49:39.736923129"
"USR_000817","PROD_000420","0,567","COLLABORATIVE","2024-12-06T21:49:39.736930715"
"USR_000400","PROD_000232","0,978","TRENDING","2024-12-06T08:49:39.736939966"
"USR_000400","PROD_000268","0,840","COLLABORATIVE","2024-12-06T05:49:39.736947188"
"USR_000400","PROD_000236","0,664","TRENDING","2024-12-06T12:49:39.736958577"
"USR_000400","PROD_000165","0,876","TRENDING","2024-12-06T06:49:39.736966846"
"USR_000400","PROD_000375","0,906","COLLABORATIVE","2024-12-06T17:49:39.736975093"
"USR_000778","PROD_000445","0,763","CONTENT_BASED","2024-12-06T16:49:39.736985785"
"USR_000778","PROD_000478","0,827","COLLABORATIVE","2024-12-06T17:49:39.736994067"
"USR_000778","PROD_000080","0,697","TRENDING","2024-12-06T13:49:39.737002392"
"USR_000778","PROD_000321","0,996","CONTENT_BASED","2024-12-06T12:49:39.737013234"
"USR_000778","PROD_000004","0,571","POPULARITY","2024-12-06T01:49:39.737068718"
"USR_000438","PROD_000334","0,531","COLLABORATIVE","2024-12-06T20:49:39.737082798"
"USR_000438","PROD_000019","0,991","TRENDING","2024-12-06T15:49:39.737089938"
"USR_000438","PROD_000122","0,620","POPULARITY","2024-12-06T21:49:39.737097362"
"USR_000438","PROD_000154","0,880","TRENDING","2024-12-06T11:49:39.737104133"
"USR_000438","PROD_000178","0,943","TRENDING","2024-12-06T04:49:39.737111058"
"USR_000245","PROD_000127","0,729","CONTENT_BASED","2024-12-06T06:49:39.737125644"
"USR_000245","PROD_000195","0,652","POPULARITY","2024-12-06T09:49:39.737133785"
"USR_000245","PROD_000363","0,910","POPULARITY","2024-12-06T01:49:39.737141654"
"USR_000245","PROD_000141","0,929","COLLABORATIVE","2024-12-06T17:49:39.737149263"
"USR_000245","PROD_000363","0,716","COLLABORATIVE","2024-12-06T09:49:39.737157030"
"USR_000897","PROD_000061","0,598","COLLABORATIVE","2024-12-06T08:49:39.737166553"
"USR_000897","PROD_000323","0,679","POPULARITY","2024-12-06T06:49:39.737193745"
"USR_000897","PROD_000022","0,705","POPULARITY","2024-12-06T20:49:39.737202286"
"USR_000897","PROD_000251","0,872","TRENDING","2024-12-06T20:49:39.737212435"
"USR_000897","PROD_000117","0,687","TRENDING","2024-12-06T14:49:39.737257436"
"USR_000390","PROD_000090","0,976","CONTENT_BASED","2024-12-06T00:49:39.737267309"
"USR_000390","PROD_000484","0,524","CONTENT_BASED","2024-12-06T05:49:39.737274921"
"USR_000390","PROD_000076","0,893","TRENDING","2024-12-06T16:49:39.737282719"
"USR_000390","PROD_000252","0,798","CONTENT_BASED","2024-12-06T17:49:39.737296276"
"USR_000390","PROD_000291","0,567","COLLABORATIVE","2024-12-06T02:49:39.737306169"
"USR_000400","PROD_000489","0,960","CONTENT_BASED","2024-12-06T07:49:39.737316066"
"USR_000400","PROD_000037","0,709","TRENDING","2024-12-06T16:49:39.737323792"
"USR_000400","PROD_000406","0,612","POPULARITY","2024-12-06T09:49:39.737331938"
"USR_000400","PROD_000349","0,870","POPULARITY","2024-12-06T02:49:39.737339702"
"USR_000400","PROD_000017","0,860","POPULARITY","2024-12-06T19:49:39.737356478"
"USR_000869","PROD_000255","0,561","POPULARITY","2024-12-06T03:49:39.737366674"
"USR_000869","PROD_000295","0,688","POPULARITY","2024-12-06T12:49:39.737374509"
"USR_000869","PROD_000443","0,752","COLLABORATIVE","2024-12-06T14:49:39.737840297"
"USR_000869","PROD_000448","0,668","POPULARITY","2024-12-05T23:49:39.737848562"
"USR_000869","PROD_000088","0,796","TRENDING","2024-12-06T19:49:39.737856170"
"USR_000761","PROD_000427","0,741","TRENDING","2024-12-05T23:49:39.737874380"
"USR_000761","PROD_000050","0,768","CONTENT_BASED","2024-12-06T02:49:39.737882614"
"USR_000761","PROD_000107","0,630","COLLABORATIVE","2024-12-06T22:49:39.737892184"
"USR_000761","PROD_000457","0,808","POPULARITY","2024-12-06T00:49:39.737900472"
"USR_000761","PROD_000497","0,633","COLLABORATIVE","2024-12-06T12:49:39.737907818"
"USR_000405","PROD_000261","0,599","TRENDING","2024-12-06T20:49:39.737916632"
"USR_000405","PROD_000260","0,910","COLLABORATIVE","2024-12-05T23:49:39.737925752"
"USR_000405","PROD_000320","0,711","CONTENT_BASED","2024-12-06T01:49:39.737938521"
"USR_000405","PROD_000007","0,603","CONTENT_BASED","2024-12-06T14:49:39.737946432"
"USR_000405","PROD_000142","0,603","CONTENT_BASED","2024-12-06T01:49:39.737953745"
"USR_000403","PROD_000393","0,600","TRENDING","2024-12-06T14:49:39.737963249"
"USR_000403","PROD_000194","0,875","TRENDING","2024-12-06T08:49:39.737970854"
"USR_000403","PROD_000462","0,606","TRENDING","2024-12-06T10:49:39.737978252"
"USR_000403","PROD_000160","0,726","CONTENT_BASED","2024-12-06T11:49:39.737989850"
"USR_000403","PROD_000175","0,861","COLLABORATIVE","2024-12-06T09:49:39.737997777"
"USR_000863","PROD_000410","0,559","POPULARITY","2024-12-06T06:49:39.738006909"
"USR_000863","PROD_000233","0,589","POPULARITY","2024-12-06T09:49:39.738014276"
"USR_000863","PROD_000160","0,731","POPULARITY","2024-12-06T04:49:39.738021979"
"USR_000863","PROD_000461","0,813","TRENDING","2024-12-06T08:49:39.738029436"
"USR_000863","PROD_000315","0,939","POPULARITY","2024-12-06T21:49:39.738041554"
"USR_000032","PROD_000082","0,994","CONTENT_BASED","2024-12-06T12:49:39.738051541"
"USR_000032","PROD_000192","0,898","CONTENT_BASED","2024-12-05T23:49:39.738058940"
"USR_000032","PROD_000011","0,514","COLLABORATIVE","2024-12-06T20:49:39.738066465"
"USR_000032","PROD_000247","0,819","POPULARITY","2024-12-06T08:49:39.738073702"
"USR_000032","PROD_000323","0,641","COLLABORATIVE","2024-12-06T19:49:39.738081183"
"USR_000797","PROD_000161","0,855","TRENDING","2024-12-06T11:49:39.738090052"
"USR_000797","PROD_000072","0,927","COLLABORATIVE","2024-12-06T03:49:39.738110750"
"USR_000797","PROD_000041","0,978","POPULARITY","2024-12-06T05:49:39.738119058"
"USR_000797","PROD_000350","0,547","CONTENT_BASED","2024-12-06T16:49:39.738126414"
"USR_000797","PROD_000226","0,915","POPULARITY","2024-12-06T01:49:39.738133765"
"USR_000408","PROD_000413","0,568","TRENDING","2024-12-06T01:49:39.738142719"
"USR_000408","PROD_000113","0,690","CONTENT_BASED","2024-12-06T18:49:39.738149989"
"USR_000408","PROD_000426","0,689","POPULARITY","2024-12-06T01:49:39.738163291"
"USR_000408","PROD_000300","0,602","TRENDING","2024-12-06T06:49:39.738180555"
"USR_000408","PROD_000468","0,831","TRENDING","2024-12-06T00:49:39.738188591"
"USR_000787","PROD_000057","0,947","COLLABORATIVE","2024-12-06T04:49:39.738198938"
"USR_000787","PROD_000276","0,637","COLLABORATIVE","2024-12-06T02:49:39.738206903"
"USR_000787","PROD_000434","0,510","POPULARITY","2024-12-06T20:49:39.738214574"
"USR_000787","PROD_000388","0,742","COLLABORATIVE","2024-12-06T03:49:39.738232692"
"USR_000787","PROD_000463","0,715","TRENDING","2024-12-06T19:49:39.738241211"
"USR_000016","PROD_000140","0,836","POPULARITY","2024-12-06T02:49:39.738251008"
"USR_000016","PROD_000231","0,623","CONTENT_BASED","2024-12-06T08:49:39.738263817"
"USR_000016","PROD_000270","0,774","CONTENT_BASED","2024-12-06T18:49:39.738272479"
"USR_000016","PROD_000304","0,866","POPULARITY","2024-12-06T01:49:39.738283481"
"USR_000016","PROD_000126","0,572","CONTENT_BASED","2024-12-06T17:49:39.738292231"
"USR_000488","PROD_000109","0,873","POPULARITY","2024-12-06T12:49:39.738312866"
"USR_000488","PROD_000028","0,995","COLLABORATIVE","2024-12-06T16:49:39.738321281"
"USR_000488","PROD_000226","0,898","POPULARITY","2024-12-06T06:49:39.738332074"
"USR_000488","PROD_000369","0,884","COLLABORATIVE","2024-12-06T00:49:39.738339700"
"USR_000488","PROD_000066","0,743","CONTENT_BASED","2024-12-06T19:49:39.738347109"
"USR_000754","PROD_000420","0,582","COLLABORATIVE","2024-12-06T13:49:39.738359798"
"USR_000754","PROD_000031","0,847","TRENDING","2024-12-06T17:49:39.738373347"
"USR_000754","PROD_000491","0,982","COLLABORATIVE","2024-12-06T03:49:39.738381082"
"USR_000754","PROD_000048","0,962","POPULARITY","2024-12-06T13:49:39.738388269"
"USR_000754","PROD_000341","0,562","TRENDING","2024-12-06T01:49:39.738395443"
"USR_000194","PROD_000256","0,929","TRENDING","2024-12-06T12:49:39.738404710"
"USR_000194","PROD_000250","0,781","CONTENT_BASED","2024-12-06T06:49:39.738412364"
"USR_000194","PROD_000432","0,853","CONTENT_BASED","2024-12-06T17:49:39.738423859"
"USR_000194","PROD_000359","0,998","POPULARITY","2024-12-06T13:49:39.738431926"
"USR_000194","PROD_000204","0,675","POPULARITY","2024-12-06T11:49:39.738439729"
"USR_000686","PROD_000200","0,852","POPULARITY","2024-12-06T16:49:39.738449287"
"USR_000686","PROD_000254","0,659","TRENDING","2024-12-06T06:49:39.738457516"
"USR_000686","PROD_000012","0,988","TRENDING","2024-12-05T23:49:39.738464991"
"USR_000686","PROD_000067","0,741","CONTENT_BASED","2024-12-06T13:49:39.738472888"
"USR_000686","PROD_000053","0,920","COLLABORATIVE","2024-12-06T10:49:39.738484692"
"USR_000520","PROD_000057","0,639","COLLABORATIVE","2024-12-06T20:49:39.738494916"
"USR_000520","PROD_000381","0,608","POPULARITY","2024-12-06T13:49:39.738502759"
"USR_000520","PROD_000308","0,686","CONTENT_BASED","2024-12-06T19:49:39.738510720"
"USR_000520","PROD_000152","0,764","CONTENT_BASED","2024-12-06T17:49:39.738518549"
"USR_000520","PROD_000177","0,941","COLLABORATIVE","2024-12-06T08:49:39.738526217"
"USR_000599","PROD_000011","0,506","CONTENT_BASED","2024-12-06T16:49:39.738539803"
"USR_000599","PROD_000057","0,617","TRENDING","2024-12-06T13:49:39.738547767"
"USR_000599","PROD_000034","0,645","POPULARITY","2024-12-06T03:49:39.738555485"
"USR_000599","PROD_000046","0,605","CONTENT_BASED","2024-12-06T02:49:39.738563205"
"USR_000599","PROD_000087","0,652","CONTENT_BASED","2024-12-06T12:49:39.738570749"
"USR_000193","PROD_000382","0,854","COLLABORATIVE","2024-12-06T16:49:39.738580333"
"USR_000193","PROD_000477","0,627","CONTENT_BASED","2024-12-06T11:49:39.738592556"
"USR_000193","PROD_000333","0,959","TRENDING","2024-12-06T06:49:39.738600795"
"USR_000193","PROD_000257","0,946","COLLABORATIVE","2024-12-06T10:49:39.738608595"
"USR_000193","PROD_000125","0,667","POPULARITY","2024-12-06T07:49:39.738616431"
"USR_000160","PROD_000006","0,898","POPULARITY","2024-12-06T14:49:39.738626052"
"USR_000160","PROD_000065","0,542","CONTENT_BASED","2024-12-06T16:49:39.738633627"
"USR_000160","PROD_000415","0,863","TRENDING","2024-12-06T19:49:39.738641171"
"USR_000160","PROD_000308","0,794","COLLABORATIVE","2024-12-06T06:49:39.738652561"
"USR_000160","PROD_000340","0,757","TRENDING","2024-12-06T16:49:39.738660653"
"USR_000962","PROD_000477","0,860","CONTENT_BASED","2024-12-06T04:49:39.738670386"
"USR_000962","PROD_000079","0,705","POPULARITY","2024-12-06T16:49:39.738678675"
"USR_000962","PROD_000123","0,674","CONTENT_BASED","2024-12-06T11:49:39.738686796"
"USR_000962","PROD_000339","0,599","CONTENT_BASED","2024-12-06T12:49:39.738694783"
"USR_000962","PROD_000154","0,973","POPULARITY","2024-12-06T04:49:39.738706613"
"USR_000733","PROD_000295","0,648","POPULARITY","2024-12-06T03:49:39.738716643"
"USR_000733","PROD_000414","0,632","COLLABORATIVE","2024-12-06T11:49:39.738724400"
"USR_000733","PROD_000026","0,831","COLLABORATIVE","2024-12-06T19:49:39.738732073"
"USR_000733","PROD_000094","0,638","COLLABORATIVE","2024-12-06T05:49:39.738739792"
"USR_000733","PROD_000360","0,550","CONTENT_BASED","2024-12-06T13:49:39.738747509"
"USR_000133","PROD_000011","0,682","COLLABORATIVE","2024-12-06T12:49:39.738777977"
"USR_000133","PROD_000440","0,829","TRENDING","2024-12-06T13:49:39.738786869"
"USR_000133","PROD_000155","0,604","COLLABORATIVE","2024-12-06T14:49:39.738794621"
"USR_000133","PROD_000280","0,516","POPULARITY","2024-12-06T10:49:39.738802248"
"USR_000133","PROD_000398","0,947","CONTENT_BASED","2024-12-06T07:49:39.738809971"
"USR_000991","PROD_000108","0,917","CONTENT_BASED","2024-12-06T18:49:39.738819402"
"USR_000991","PROD_000485","0,621","TRENDING","2024-12-06T19:49:39.738831198"
"USR_000991","PROD_000469","0,876","COLLABORATIVE","2024-12-06T02:49:39.738839217"
"USR_000991","PROD_000259","0,587","CONTENT_BASED","2024-12-06T18:49:39.738847086"
"USR_000991","PROD_000330","0,742","POPULARITY","2024-12-06T04:49:39.738854631"
"USR_000620","PROD_000348","0,601","TRENDING","2024-12-06T05:49:39.738865292"
"USR_000620","PROD_000441","0,904","TRENDING","2024-12-06T02:49:39.738873113"
"USR_000620","PROD_000202","0,769","TRENDING","2024-12-06T08:49:39.738880620"
"USR_000620","PROD_000169","0,951","CONTENT_BASED","2024-12-06T11:49:39.738892177"
"USR_000620","PROD_000054","0,811","POPULARITY","2024-12-06T19:49:39.738900381"
"USR_000519","PROD_000469","0,528","POPULARITY","2024-12-06T21:49:39.738910171"
"USR_000519","PROD_000056","0,519","COLLABORATIVE","2024-12-06T01:49:39.738918100"
"USR_000519","PROD_000221","0,979","COLLABORATIVE","2024-12-06T10:49:39.738926049"
"USR_000519","PROD_000468","0,715","CONTENT_BASED","2024-12-06T12:49:39.738936379"
"USR_000519","PROD_000136","0,974","POPULARITY","2024-12-05T23:49:39.738950186"
"USR_000261","PROD_000201","0,893","CONTENT_BASED","2024-12-06T11:49:39.738959985"
"USR_000261","PROD_000153","0,848","CONTENT_BASED","2024-12-06T05:49:39.738967578"
"USR_000261","PROD_000447","0,849","POPULARITY","2024-12-06T13:49:39.738975124"
"USR_000261","PROD_000408","0,599","CONTENT_BASED","2024-12-06T12:49:39.738982496"
"USR_000261","PROD_000163","0,899","COLLABORATIVE","2024-12-06T02:49:39.738989910"
"USR_000188","PROD_000463","0,559","POPULARITY","2024-12-06T21:49:39.739003155"
"USR_000188","PROD_000066","0,659","CONTENT_BASED","2024-12-06T03:49:39.739011170"
"USR_000188","PROD_000078","0,922","TRENDING","2024-12-06T06:49:39.739018617"
"USR_000188","PROD_000361","0,996","TRENDING","2024-12-06T21:49:39.739026159"
"USR_000188","PROD_000474","0,767","COLLABORATIVE","2024-12-06T02:49:39.739033367"
"USR_000592","PROD_000014","0,887","COLLABORATIVE","2024-12-06T22:49:39.739042770"
"USR_000592","PROD_000395","0,831","TRENDING","2024-12-06T21:49:39.739050425"
"USR_000592","PROD_000418","0,633","CONTENT_BASED","2024-12-06T15:49:39.739062165"
"USR_000592","PROD_000142","0,830","CONTENT_BASED","2024-12-06T12:49:39.739070195"
"USR_000592","PROD_000013","0,679","CONTENT_BASED","2024-12-06T15:49:39.739077964"
"USR_000336","PROD_000093","0,642","COLLABORATIVE","2024-12-06T13:49:39.739087343"
"USR_000336","PROD_000244","0,671","POPULARITY","2024-12-06T00:49:39.739094948"
"USR_000336","PROD_000400","0,863","TRENDING","2024-12-06T22:49:39.739102074"
"USR_000336","PROD_000379","0,667","POPULARITY","2024-12-06T02:49:39.739113275"
"USR_000336","PROD_000072","0,593","POPULARITY","2024-12-06T04:49:39.739121272"
"USR_000197","PROD_000335","0,968","COLLABORATIVE","2024-12-05T23:49:39.739130461"
"USR_000197","PROD_000310","0,794","COLLABORATIVE","2024-12-06T12:49:39.739138529"
"USR_000197","PROD_000423","0,580","TRENDING","2024-12-06T03:49:39.739146189"
"USR_000197","PROD_000379","0,774","TRENDING","2024-12-06T15:49:39.739153608"
"USR_000197","PROD_000298","0,888","COLLABORATIVE","2024-12-06T20:49:39.739165546"
"USR_000308","PROD_000079","0,513","CONTENT_BASED","2024-12-06T10:49:39.739184537"
"USR_000308","PROD_000190","0,528","CONTENT_BASED","2024-12-06T08:49:39.739192362"
"USR_000308","PROD_000093","0,624","CONTENT_BASED","2024-12-06T08:49:39.739199950"
"USR_000308","PROD_000035","0,743","CONTENT_BASED","2024-12-06T11:49:39.739207528"
"USR_000308","PROD_000101","0,576","POPULARITY","2024-12-05T23:49:39.739216855"
"USR_000225","PROD_000218","0,799","POPULARITY","2024-12-06T18:49:39.739228708"
"USR_000225","PROD_000014","0,680","TRENDING","2024-12-06T00:49:39.739254542"
"USR_000225","PROD_000359","0,560","POPULARITY","2024-12-06T21:49:39.739263202"
"USR_000225","PROD_000346","0,572","COLLABORATIVE","2024-12-06T10:49:39.739270706"
"USR_000225","PROD_000385","0,791","CONTENT_BASED","2024-12-06T06:49:39.739278235"
"USR_000140","PROD_000205","0,631","POPULARITY","2024-12-06T06:49:39.739287665"
"USR_000140","PROD_000053","0,827","CONTENT_BASED","2024-12-06T17:49:39.739294975"
"USR_000140","PROD_000425","0,978","POPULARITY","2024-12-06T02:49:39.739307020"
"USR_000140","PROD_000330","0,885","TRENDING","2024-12-06T09:49:39.739315168"
"USR_000140","PROD_000382","0,933","CONTENT_BASED","2024-12-06T17:49:39.739323077"
"USR_000023","PROD_000363","0,822","COLLABORATIVE","2024-12-06T16:49:39.739337082"
"USR_000023","PROD_000310","0,660","CONTENT_BASED","2024-12-06T22:49:39.739344736"
"USR_000023","PROD_000450","0,965","POPULARITY","2024-12-06T09:49:39.739352054"
"USR_000023","PROD_000013","0,567","POPULARITY","2024-12-06T12:49:39.739363752"
"USR_000023","PROD_000493","0,531","POPULARITY","2024-12-06T17:49:39.739371930"
"USR_000326","PROD_000462","0,591","TRENDING","2024-12-06T22:49:39.739381629"
"USR_000326","PROD_000293","0,696","COLLABORATIVE","2024-12-06T19:49:39.739389279"
"USR_000326","PROD_000056","0,634","POPULARITY","2024-12-06T14:49:39.739397348"
"USR_000326","PROD_000432","0,897","COLLABORATIVE","2024-12-06T12:49:39.739409957"
"USR_000326","PROD_000309","0,628","POPULARITY","2024-12-06T05:49:39.739423541"
"USR_000115","PROD_000289","0,827","CONTENT_BASED","2024-12-06T06:49:39.739433914"
"USR_000115","PROD_000093","0,621","POPULARITY","2024-12-06T14:49:39.739442575"
"USR_000115","PROD_000037","0,699","POPULARITY","2024-12-06T01:49:39.739450957"
"USR_000115","PROD_000297","0,954","CONTENT_BASED","2024-12-06T00:49:39.739459526"
"USR_000115","PROD_000149","0,552","POPULARITY","2024-12-06T22:49:39.739467934"
"USR_000444","PROD_000072","0,699","CONTENT_BASED","2024-12-06T03:49:39.739478105"
"USR_000444","PROD_000395","0,828","POPULARITY","2024-12-06T18:49:39.739490507"
"USR_000444","PROD_000240","0,759","CONTENT_BASED","2024-12-06T16:49:39.739499197"
"USR_000444","PROD_000342","0,861","CONTENT_BASED","2024-12-06T08:49:39.739507712"
"USR_000444","PROD_000219","0,826","TRENDING","2024-12-06T12:49:39.739515878"
"USR_000369","PROD_000000","0,990","POPULARITY","2024-12-06T03:49:39.739526337"
"USR_000369","PROD_000400","0,780","CONTENT_BASED","2024-12-06T16:49:39.739534669"
"USR_000369","PROD_000227","0,548","COLLABORATIVE","2024-12-06T16:49:39.739546767"
"USR_000369","PROD_000359","0,559","CONTENT_BASED","2024-12-06T14:49:39.739555395"
"USR_000369","PROD_000273","0,759","CONTENT_BASED","2024-12-05T23:49:39.739563527"
"USR_000625","PROD_000005","0,508","CONTENT_BASED","2024-12-06T22:49:39.739573843"
"USR_000625","PROD_000429","0,961","CONTENT_BASED","2024-12-06T16:49:39.739581804"
"USR_000625","PROD_000343","0,980","COLLABORATIVE","2024-12-06T13:49:39.739590015"
"USR_000625","PROD_000483","0,640","CONTENT_BASED","2024-12-06T22:49:39.739601893"
"USR_000625","PROD_000061","0,906","TRENDING","2024-12-06T19:49:39.739610036"
"USR_000516","PROD_000168","0,981","POPULARITY","2024-12-06T16:49:39.739624911"
"USR_000516","PROD_000480","0,785","TRENDING","2024-12-06T11:49:39.739633250"
"USR_000516","PROD_000364","0,517","TRENDING","2024-12-06T16:49:39.739641361"
"USR_000516","PROD_000342","1,000","POPULARITY","2024-12-06T14:49:39.739649409"
"USR_000516","PROD_000007","0,801","COLLABORATIVE","2024-12-06T03:49:39.739657865"
"USR_000664","PROD_000032","0,665","TRENDING","2024-12-06T03:49:39.739672935"
"USR_000664","PROD_000109","0,840","COLLABORATIVE","2024-12-06T06:49:39.739681371"
"USR_000664","PROD_000331","0,710","COLLABORATIVE","2024-12-06T07:49:39.739689318"
"USR_000664","PROD_000487","0,832","COLLABORATIVE","2024-12-06T06:49:39.739697366"
"USR_000664","PROD_000283","0,919","CONTENT_BASED","2024-12-06T01:49:39.739705444"
"USR_000283","PROD_000196","0,976","COLLABORATIVE","2024-12-06T19:49:39.739715368"
"USR_000283","PROD_000420","0,710","POPULARITY","2024-12-06T03:49:39.739731459"
"USR_000283","PROD_000102","0,693","COLLABORATIVE","2024-12-06T07:49:39.739740253"
"USR_000283","PROD_000246","0,753","COLLABORATIVE","2024-12-06T03:49:39.739748347"
"USR_000283","PROD_000472","0,705","COLLABORATIVE","2024-12-06T06:49:39.739756357"
"USR_000120","PROD_000497","0,570","POPULARITY","2024-12-06T15:49:39.739766382"
"USR_000120","PROD_000413","0,630","POPULARITY","2024-12-06T01:49:39.739778414"
"USR_000120","PROD_000401","0,640","COLLABORATIVE","2024-12-06T22:49:39.739791637"
"USR_000120","PROD_000279","0,960","COLLABORATIVE","2024-12-06T07:49:39.739799953"
"USR_000120","PROD_000197","0,954","COLLABORATIVE","2024-12-06T01:49:39.739808081"
"USR_000103","PROD_000332","0,816","POPULARITY","2024-12-06T16:49:39.739818029"
"USR_000103","PROD_000245","0,867","COLLABORATIVE","2024-12-06T15:49:39.739825966"
"USR_000103","PROD_000016","0,726","CONTENT_BASED","2024-12-06T03:49:39.739833887"
"USR_000103","PROD_000463","0,969","CONTENT_BASED","2024-12-06T11:49:39.739845864"
"USR_000103","PROD_000033","0,901","COLLABORATIVE","2024-12-06T06:49:39.739856534"
"USR_000925","PROD_000310","0,663","TRENDING","2024-12-06T13:49:39.739867442"
"USR_000925","PROD_000100","0,538","TRENDING","2024-12-06T17:49:39.739874819"
"USR_000925","PROD_000091","0,828","CONTENT_BASED","2024-12-06T20:49:39.739882144"
"USR_000925","PROD_000042","0,819","TRENDING","2024-12-06T13:49:39.739890645"
"USR_000925","PROD_000320","0,777","POPULARITY","2024-12-06T07:49:39.739899592"
"USR_000848","PROD_000099","0,537","TRENDING","2024-12-06T11:49:39.739913693"
"USR_000848","PROD_000398","0,533","TRENDING","2024-12-06T14:49:39.739921737"
"USR_000848","PROD_000108","0,902","POPULARITY","2024-12-06T20:49:39.739929387"
"USR_000848","PROD_000119","0,708","CONTENT_BASED","2024-12-06T09:49:39.739937031"
"USR_000848","PROD_000351","0,966","TRENDING","2024-12-06T18:49:39.739944789"
"USR_000136","PROD_000387","0,581","TRENDING","2024-12-06T00:49:39.739954284"
"USR_000136","PROD_000083","0,627","POPULARITY","2024-12-06T02:49:39.739966194"
"USR_000136","PROD_000286","0,609","COLLABORATIVE","2024-12-06T19:49:39.739975715"
"USR_000136","PROD_000277","0,923","CONTENT_BASED","2024-12-06T09:49:39.739983551"
"USR_000136","PROD_000466","0,523","CONTENT_BASED","2024-12-06T01:49:39.739991114"
"USR_000373","PROD_000021","0,651","POPULARITY","2024-12-06T17:49:39.740000821"
"USR_000373","PROD_000365","0,786","TRENDING","2024-12-06T01:49:39.740008656"
"USR_000373","PROD_000261","0,816","TRENDING","2024-12-06T09:49:39.740016454"
"USR_000373","PROD_000349","0,826","COLLABORATIVE","2024-12-06T01:49:39.740028605"
"USR_000373","PROD_000415","0,989","CONTENT_BASED","2024-12-06T15:49:39.740037165"
"USR_000750","PROD_000233","0,646","CONTENT_BASED","2024-12-06T05:49:39.740046743"
"USR_000750","PROD_000127","0,703","COLLABORATIVE","2024-12-06T02:49:39.740054514"
"USR_000750","PROD_000469","0,720","TRENDING","2024-12-06T11:49:39.740062124"
