"order_id","user_id","order_date","total_amount","status","payment_method","shipping_address"
"ORD_003603","USR_000925","2024-11-20T22:49:39.624622326","864,56","SHIPPED","BANK_TRANSFER","Chicago"
"ORD_003604","USR_000038","2024-11-11T22:49:39.624662179","3941,63","CONFIRMED","PAYPAL","New York"
"ORD_003605","USR_000785","2024-09-24T22:49:39.624718014","457,75","CONFIRMED","DEBIT_CARD","Chicago"
"ORD_003606","USR_000700","2024-10-15T22:49:39.624757777","6617,98","CONFIRMED","DEBIT_CARD","New York"
"ORD_003607","USR_000400","2024-09-11T22:49:39.624829444","2841,18","PENDING","DEBIT_CARD","Houston"
"ORD_003608","USR_000408","2024-11-02T22:49:39.624897250","3282,12","CANCELLED","BANK_TRANSFER","Los Angeles"
"ORD_003609","USR_000201","2024-11-05T22:49:39.624964186","1745,78","CONFIRMED","CREDIT_CARD","Miami"
"ORD_003610","USR_000364","2024-11-02T22:49:39.625004058","3295,56","PENDING","CREDIT_CARD","Houston"
"ORD_003611","USR_000762","2024-11-18T22:49:39.625052328","596,06","CONFIRMED","BANK_TRANSFER","Los Angeles"
"ORD_003612","USR_000944","2024-09-19T22:49:39.625086215","3327,47","SHIPPED","BANK_TRANSFER","Miami"
"ORD_003613","USR_000734","2024-09-10T22:49:39.625132293","719,64","CONFIRMED","DEBIT_CARD","New York"
"ORD_003614","USR_000957","2024-11-11T22:49:39.625176846","5291,01","PENDING","CREDIT_CARD","Houston"
"ORD_003615","USR_000926","2024-10-26T22:49:39.625226342","2615,05","DELIVERED","CREDIT_CARD","Chicago"
"ORD_003616","USR_000740","2024-11-09T22:49:39.625302697","2988,63","CANCELLED","CREDIT_CARD","Chicago"
"ORD_003617","USR_000710","2024-10-01T22:49:39.625363046","4126,49","SHIPPED","BANK_TRANSFER","Chicago"
"ORD_003618","USR_000657","2024-09-30T22:49:39.625427846","162,74","CONFIRMED","DEBIT_CARD","Chicago"
"ORD_003619","USR_000939","2024-12-05T22:49:39.625468864","1063,43","CONFIRMED","BANK_TRANSFER","New York"
"ORD_003620","USR_000925","2024-09-27T22:49:39.625515119","333,03","CANCELLED","DEBIT_CARD","Chicago"
"ORD_003621","USR_000104","2024-12-02T22:49:39.625548910","328,35","PENDING","CREDIT_CARD","New York"
"ORD_003622","USR_000045","2024-10-02T22:49:39.625601472","173,85","CONFIRMED","DEBIT_CARD","Houston"
"ORD_003623","USR_000892","2024-11-20T22:49:39.625638050","794,88","CONFIRMED","PAYPAL","Los Angeles"
"ORD_003624","USR_000113","2024-10-30T22:49:39.625689135","2970,65","SHIPPED","PAYPAL","Los Angeles"
"ORD_003625","USR_000012","2024-12-06T22:49:39.625734885","46,82","SHIPPED","BANK_TRANSFER","Los Angeles"
"ORD_003626","USR_000526","2024-09-18T22:49:39.625766547","581,22","CONFIRMED","DEBIT_CARD","Miami"
"ORD_003627","USR_000563","2024-09-17T22:49:39.625804723","1208,52","SHIPPED","DEBIT_CARD","Houston"
"ORD_003628","USR_000180","2024-10-13T22:49:39.625868507","1521,79","DELIVERED","CREDIT_CARD","Miami"
"ORD_003629","USR_000896","2024-11-29T22:49:39.625905630","1001,70","CONFIRMED","PAYPAL","Miami"
"ORD_003630","USR_000994","2024-11-26T22:49:39.625936574","3637,50","DELIVERED","DEBIT_CARD","Los Angeles"
"ORD_003631","USR_000431","2024-10-10T22:49:39.626009957","3011,06","CANCELLED","CREDIT_CARD","Miami"
"ORD_003632","USR_000662","2024-09-19T22:49:39.626091017","3389,03","PENDING","DEBIT_CARD","Houston"
"ORD_003633","USR_000152","2024-11-27T22:49:39.626164168","2122,67","CONFIRMED","CREDIT_CARD","New York"
"ORD_003634","USR_000720","2024-09-17T22:49:39.626229292","1986,21","CANCELLED","PAYPAL","Los Angeles"
"ORD_003635","USR_000367","2024-09-10T22:49:39.626291199","2190,85","SHIPPED","BANK_TRANSFER","Houston"
"ORD_003636","USR_000967","2024-10-26T22:49:39.626336361","3603,77","PENDING","BANK_TRANSFER","Houston"
"ORD_003637","USR_000612","2024-09-18T22:49:39.626418333","2372,98","DELIVERED","BANK_TRANSFER","Miami"
"ORD_003638","USR_000001","2024-10-21T22:49:39.626483036","64,48","CANCELLED","BANK_TRANSFER","Chicago"
"ORD_003639","USR_000216","2024-09-27T22:49:39.626516119","1119,29","PENDING","DEBIT_CARD","New York"
"ORD_003640","USR_000330","2024-10-06T22:49:39.626567034","2292,40","SHIPPED","DEBIT_CARD","Los Angeles"
"ORD_003641","USR_000450","2024-11-27T22:49:39.626626012","2239,49","SHIPPED","DEBIT_CARD","Chicago"
"ORD_003642","USR_000371","2024-09-28T22:49:39.626677282","4681,48","SHIPPED","DEBIT_CARD","Miami"
"ORD_003643","USR_000736","2024-09-29T22:49:39.626769908","2027,17","PENDING","PAYPAL","Miami"
"ORD_003644","USR_000006","2024-10-10T22:49:39.626815499","3251,57","PENDING","BANK_TRANSFER","New York"
"ORD_003645","USR_000262","2024-10-10T22:49:39.626879850","1273,41","SHIPPED","CREDIT_CARD","Houston"
"ORD_003646","USR_000783","2024-10-30T22:49:39.626927653","2526,64","CANCELLED","BANK_TRANSFER","Houston"
"ORD_003647","USR_000590","2024-09-24T22:49:39.627009201","3309,97","PENDING","PAYPAL","Miami"
"ORD_003648","USR_000200","2024-11-29T22:49:39.627091730","2014,26","SHIPPED","DEBIT_CARD","Miami"
"ORD_003649","USR_000515","2024-11-10T22:49:39.627121161","1740,68","CANCELLED","CREDIT_CARD","Houston"
"ORD_003650","USR_000347","2024-10-14T22:49:39.627201694","2837,64","CONFIRMED","DEBIT_CARD","Miami"
"ORD_003651","USR_000699","2024-10-09T22:49:39.627272329","2831,93","SHIPPED","BANK_TRANSFER","Chicago"
"ORD_003652","USR_000030","2024-10-06T22:49:39.627423998","4486,08","CANCELLED","CREDIT_CARD","Los Angeles"
"ORD_003653","USR_000807","2024-11-04T22:49:39.627493130","3956,75","DELIVERED","PAYPAL","Los Angeles"
"ORD_003654","USR_000055","2024-11-10T22:49:39.627533073","41,99","PENDING","BANK_TRANSFER","Chicago"
"ORD_003655","USR_000019","2024-10-06T22:49:39.627565178","449,91","DELIVERED","BANK_TRANSFER","New York"
"ORD_003656","USR_000147","2024-11-28T22:49:39.627591158","1621,19","CANCELLED","DEBIT_CARD","Houston"
"ORD_003657","USR_000109","2024-10-27T22:49:39.627644359","2022,40","CONFIRMED","CREDIT_CARD","New York"
"ORD_003658","USR_000909","2024-10-31T22:49:39.627685700","516,73","SHIPPED","CREDIT_CARD","Chicago"
"ORD_003659","USR_000051","2024-10-23T22:49:39.627715654","3394,22","PENDING","CREDIT_CARD","New York"
"ORD_003660","USR_000091","2024-09-09T22:49:39.627764991","5952,48","CANCELLED","DEBIT_CARD","Chicago"
"ORD_003661","USR_000768","2024-09-11T22:49:39.627829726","1806,56","PENDING","DEBIT_CARD","Los Angeles"
"ORD_003662","USR_000501","2024-09-14T22:49:39.627872542","5607,25","CONFIRMED","CREDIT_CARD","Chicago"
"ORD_003663","USR_000716","2024-11-04T22:49:39.627935825","1328,30","CANCELLED","DEBIT_CARD","New York"
"ORD_003664","USR_000859","2024-11-01T22:49:39.627970901","3027,06","CONFIRMED","BANK_TRANSFER","New York"
"ORD_003665","USR_000469","2024-11-26T22:49:39.628020158","2546,57","PENDING","CREDIT_CARD","Miami"
"ORD_003666","USR_000168","2024-11-01T22:49:39.628063623","1223,65","SHIPPED","CREDIT_CARD","New York"
"ORD_003667","USR_000151","2024-11-30T22:49:39.628089490","5095,70","SHIPPED","CREDIT_CARD","New York"
"ORD_003668","USR_000068","2024-11-16T22:49:39.628145552","2268,81","DELIVERED","PAYPAL","New York"
"ORD_003669","USR_000789","2024-09-29T22:49:39.628193564","1656,24","CONFIRMED","CREDIT_CARD","Houston"
"ORD_003670","USR_000228","2024-11-16T22:49:39.628246173","2983,56","CONFIRMED","BANK_TRANSFER","Los Angeles"
"ORD_003671","USR_000061","2024-09-23T22:49:39.628299201","2642,90","CONFIRMED","CREDIT_CARD","Chicago"
"ORD_003672","USR_000679","2024-11-04T22:49:39.628325331","1649,42","DELIVERED","BANK_TRANSFER","New York"
"ORD_003673","USR_000331","2024-09-12T22:49:39.628390876","1910,98","CONFIRMED","DEBIT_CARD","Los Angeles"
"ORD_003674","USR_000140","2024-09-18T22:49:39.628422982","2560,54","CANCELLED","BANK_TRANSFER","Chicago"
"ORD_003675","USR_000624","2024-11-10T22:49:39.628472577","4350,48","SHIPPED","CREDIT_CARD","Miami"
"ORD_003676","USR_000791","2024-11-13T22:49:39.628545638","2497,90","PENDING","CREDIT_CARD","Los Angeles"
"ORD_003677","USR_000230","2024-10-09T22:49:39.628608436","2873,59","PENDING","DEBIT_CARD","New York"
"ORD_003678","USR_000604","2024-09-14T22:49:39.628675822","2040,14","SHIPPED","BANK_TRANSFER","Los Angeles"
"ORD_003679","USR_000711","2024-11-19T22:49:39.628714753","5736,58","SHIPPED","PAYPAL","New York"
"ORD_003680","USR_000412","2024-10-05T22:49:39.628779314","3536,82","PENDING","CREDIT_CARD","Houston"
"ORD_003681","USR_000067","2024-09-29T22:49:39.628834267","1544,59","SHIPPED","PAYPAL","New York"
"ORD_003682","USR_000356","2024-11-11T22:49:39.628905504","3958,36","DELIVERED","DEBIT_CARD","New York"
"ORD_003683","USR_000432","2024-09-19T22:49:39.628955552","2574,05","PENDING","DEBIT_CARD","Chicago"
"ORD_003684","USR_000947","2024-09-26T22:49:39.629016347","4815,49","CONFIRMED","DEBIT_CARD","Los Angeles"
"ORD_003685","USR_000113","2024-11-25T22:49:39.629080091","2289,57","PENDING","BANK_TRANSFER","New York"
"ORD_003686","USR_000898","2024-12-01T22:49:39.629145312","2707,10","CANCELLED","DEBIT_CARD","Chicago"
"ORD_003687","USR_000026","2024-11-15T22:49:39.629194096","441,17","SHIPPED","PAYPAL","Los Angeles"
"ORD_003688","USR_000527","2024-10-06T22:49:39.629226674","1809,36","CONFIRMED","CREDIT_CARD","Houston"
"ORD_003689","USR_000801","2024-10-06T22:49:39.629267933","1691,78","SHIPPED","CREDIT_CARD","Los Angeles"
"ORD_003690","USR_000281","2024-09-17T22:49:39.629328018","167,61","SHIPPED","DEBIT_CARD","New York"
"ORD_003691","USR_000169","2024-10-11T22:49:39.629362845","3961,83","SHIPPED","CREDIT_CARD","Los Angeles"
"ORD_003692","USR_000573","2024-11-18T22:49:39.629413932","4252,37","SHIPPED","PAYPAL","Chicago"
"ORD_003693","USR_000913","2024-10-10T22:49:39.629452418","4140,17","CONFIRMED","PAYPAL","Houston"
"ORD_003694","USR_000971","2024-12-03T22:49:39.629507451","961,50","PENDING","DEBIT_CARD","New York"
"ORD_003695","USR_000739","2024-10-21T22:49:39.629532502","4463,15","PENDING","DEBIT_CARD","New York"
"ORD_003696","USR_000316","2024-12-04T22:49:39.629595722","4454,95","SHIPPED","DEBIT_CARD","Houston"
"ORD_003697","USR_000727","2024-10-13T22:49:39.629665178","2041,60","CONFIRMED","CREDIT_CARD","Houston"
"ORD_003698","USR_000608","2024-10-24T22:49:39.629706803","842,61","SHIPPED","DEBIT_CARD","Chicago"
"ORD_003699","USR_000029","2024-10-30T22:49:39.629747637","1431,03","CANCELLED","BANK_TRANSFER","Los Angeles"
"ORD_003700","USR_000264","2024-11-14T22:49:39.629772510","4369,98","CANCELLED","DEBIT_CARD","Los Angeles"
"ORD_003701","USR_000259","2024-11-20T22:49:39.629837042","1921,53","CONFIRMED","DEBIT_CARD","Houston"
"ORD_003702","USR_000003","2024-10-16T22:49:39.629881101","2147,02","SHIPPED","BANK_TRANSFER","New York"
"ORD_003703","USR_000214","2024-10-24T22:49:39.629931959","4018,59","CONFIRMED","BANK_TRANSFER","Miami"
"ORD_003704","USR_000005","2024-11-13T22:49:39.629991991","1692,48","DELIVERED","BANK_TRANSFER","Los Angeles"
"ORD_003705","USR_000144","2024-11-13T22:49:39.630034707","2880,31","SHIPPED","BANK_TRANSFER","Miami"
"ORD_003706","USR_000539","2024-09-16T22:49:39.630097984","4531,92","CONFIRMED","CREDIT_CARD","Miami"
"ORD_003707","USR_000451","2024-10-20T22:49:39.630157839","2036,46","DELIVERED","DEBIT_CARD","New York"
"ORD_003708","USR_000937","2024-11-09T22:49:39.630218416","602,65","PENDING","CREDIT_CARD","Chicago"
"ORD_003709","USR_000809","2024-09-15T22:49:39.630243776","6178,12","SHIPPED","CREDIT_CARD","Houston"
"ORD_003710","USR_000082","2024-09-09T22:49:39.630321172","2134,82","SHIPPED","DEBIT_CARD","Miami"
"ORD_003711","USR_000426","2024-10-04T22:49:39.630363493","1435,68","SHIPPED","CREDIT_CARD","Los Angeles"
"ORD_003712","USR_000261","2024-10-13T22:49:39.630403999","1450,91","SHIPPED","CREDIT_CARD","Chicago"
"ORD_003713","USR_000037","2024-10-30T22:49:39.630446029","7589,80","CANCELLED","CREDIT_CARD","Chicago"
"ORD_003714","USR_000985","2024-11-01T22:49:39.630505566","1756,05","PENDING","PAYPAL","Chicago"
"ORD_003715","USR_000156","2024-10-06T22:49:39.630556635","547,56","PENDING","PAYPAL","New York"
"ORD_003716","USR_000240","2024-10-01T22:49:39.630590078","3491,13","PENDING","PAYPAL","Houston"
"ORD_003717","USR_000007","2024-10-29T22:49:39.630629279","6921,53","CONFIRMED","BANK_TRANSFER","Houston"
"ORD_003718","USR_000573","2024-10-10T22:49:39.630694033","3923,51","DELIVERED","PAYPAL","New York"
"ORD_003719","USR_000600","2024-11-29T22:49:39.630730365","2045,88","PENDING","PAYPAL","Houston"
"ORD_003720","USR_000574","2024-09-29T22:49:39.630767741","2473,96","CANCELLED","PAYPAL","New York"
"ORD_003721","USR_000785","2024-10-27T22:49:39.630800934","3206,65","SHIPPED","DEBIT_CARD","Miami"
"ORD_003722","USR_000336","2024-10-21T22:49:39.630888991","2607,25","CONFIRMED","CREDIT_CARD","Los Angeles"
"ORD_003723","USR_000151","2024-10-30T22:49:39.630939546","1382,65","SHIPPED","BANK_TRANSFER","Miami"
"ORD_003724","USR_000970","2024-09-21T22:49:39.630994892","416,25","DELIVERED","BANK_TRANSFER","New York"
"ORD_003725","USR_000973","2024-10-18T22:49:39.631019975","746,78","CANCELLED","CREDIT_CARD","Houston"
"ORD_003726","USR_000004","2024-09-18T22:49:39.631050961","3304,88","DELIVERED","CREDIT_CARD","Miami"
"ORD_003727","USR_000483","2024-11-12T22:49:39.631113246","2564,22","CONFIRMED","DEBIT_CARD","Los Angeles"
"ORD_003728","USR_000507","2024-11-14T22:49:39.631157891","755,44","DELIVERED","DEBIT_CARD","Los Angeles"
"ORD_003729","USR_000935","2024-10-20T22:49:39.631204388","1117,05","DELIVERED","DEBIT_CARD","Miami"
"ORD_003730","USR_000940","2024-11-04T22:49:39.631241168","840,69","SHIPPED","BANK_TRANSFER","Houston"
"ORD_003731","USR_000970","2024-10-20T22:49:39.631296012","1844,37","CONFIRMED","DEBIT_CARD","Miami"
"ORD_003732","USR_000202","2024-10-02T22:49:39.631323254","1710,91","CANCELLED","DEBIT_CARD","Los Angeles"
"ORD_003733","USR_000701","2024-11-12T22:49:39.631363697","1047,36","SHIPPED","PAYPAL","Los Angeles"
"ORD_003734","USR_000305","2024-12-01T22:49:39.631397971","1716,65","CONFIRMED","BANK_TRANSFER","New York"
"ORD_003735","USR_000848","2024-10-06T22:49:39.631454858","1198,02","DELIVERED","BANK_TRANSFER","Los Angeles"
"ORD_003736","USR_000221","2024-11-12T22:49:39.631497829","2146,75","CANCELLED","BANK_TRANSFER","Chicago"
"ORD_003737","USR_000556","2024-11-08T22:49:39.631535903","1350,36","CONFIRMED","DEBIT_CARD","New York"
"ORD_003738","USR_000238","2024-10-27T22:49:39.631566298","2475,77","SHIPPED","DEBIT_CARD","Los Angeles"
"ORD_003739","USR_000543","2024-11-17T22:49:39.631624315","2223,71","DELIVERED","DEBIT_CARD","Miami"
"ORD_003740","USR_000142","2024-12-01T22:49:39.631662861","3047,83","SHIPPED","DEBIT_CARD","Miami"
"ORD_003741","USR_000041","2024-11-07T22:49:39.631751801","1812,98","SHIPPED","CREDIT_CARD","New York"
"ORD_003742","USR_000814","2024-11-26T22:49:39.631797899","341,08","SHIPPED","BANK_TRANSFER","Miami"
"ORD_003743","USR_000780","2024-11-01T22:49:39.631830094","1184,21","SHIPPED","DEBIT_CARD","New York"
"ORD_003744","USR_000766","2024-11-21T22:49:39.631866143","1246,98","CANCELLED","DEBIT_CARD","New York"
"ORD_003745","USR_000179","2024-11-04T22:49:39.631909056","3006,92","SHIPPED","CREDIT_CARD","Chicago"
"ORD_003746","USR_000589","2024-11-22T22:49:39.631961702","2366,24","SHIPPED","DEBIT_CARD","Miami"
"ORD_003747","USR_000945","2024-09-15T22:49:39.632012107","361,77","CANCELLED","CREDIT_CARD","Houston"
"ORD_003748","USR_000707","2024-12-06T22:49:39.632053636","3375,48","CANCELLED","DEBIT_CARD","Chicago"
"ORD_003749","USR_000687","2024-12-05T22:49:39.632092670","2471,23","CANCELLED","CREDIT_CARD","Chicago"
"ORD_003750","USR_000522","2024-09-09T22:49:39.632140339","1486,64","DELIVERED","CREDIT_CARD","New York"
"ORD_003751","USR_000188","2024-11-04T22:49:39.632196676","942,88","SHIPPED","PAYPAL","Houston"
"ORD_003752","USR_000803","2024-10-09T22:49:39.632233434","1411,85","DELIVERED","CREDIT_CARD","Los Angeles"
"ORD_003753","USR_000052","2024-11-14T22:49:39.632298319","2071,77","DELIVERED","BANK_TRANSFER","Miami"
"ORD_003754","USR_000808","2024-10-06T22:49:39.632325853","77,76","CONFIRMED","DEBIT_CARD","Chicago"
"ORD_003755","USR_000563","2024-10-14T22:49:39.632351333","2880,52","DELIVERED","CREDIT_CARD","Los Angeles"
"ORD_003756","USR_000682","2024-10-23T22:49:39.632398663","1084,83","PENDING","DEBIT_CARD","New York"
"ORD_003757","USR_000046","2024-09-16T22:49:39.632448014","1357,18","DELIVERED","DEBIT_CARD","Miami"
"ORD_003758","USR_000366","2024-09-26T22:49:39.632507916","1039,08","DELIVERED","PAYPAL","Miami"
"ORD_003759","USR_000930","2024-09-13T22:49:39.632545979","4042,66","CONFIRMED","DEBIT_CARD","Chicago"
"ORD_003760","USR_000981","2024-11-14T22:49:39.632590183","1738,66","SHIPPED","DEBIT_CARD","Chicago"
"ORD_003761","USR_000465","2024-12-06T22:49:39.632647814","6116,67","CONFIRMED","PAYPAL","Houston"
"ORD_003762","USR_000149","2024-11-03T22:49:39.632707618","3668,11","DELIVERED","CREDIT_CARD","New York"
"ORD_003763","USR_000512","2024-10-29T22:49:39.632772948","2594,48","SHIPPED","DEBIT_CARD","Los Angeles"
"ORD_003764","USR_000961","2024-10-31T22:49:39.632824867","2948,97","SHIPPED","CREDIT_CARD","Los Angeles"
"ORD_003765","USR_000512","2024-09-30T22:49:39.632878788","3947,59","CANCELLED","PAYPAL","New York"
"ORD_003766","USR_000779","2024-09-11T22:49:39.632919873","1493,76","CONFIRMED","PAYPAL","Los Angeles"
"ORD_003767","USR_000626","2024-11-02T22:49:39.632958949","3289,83","SHIPPED","PAYPAL","New York"
"ORD_003768","USR_000132","2024-11-16T22:49:39.633011636","305,83","PENDING","CREDIT_CARD","New York"
"ORD_003769","USR_000765","2024-10-21T22:49:39.633039496","4042,34","SHIPPED","CREDIT_CARD","New York"
"ORD_003770","USR_000774","2024-09-22T22:49:39.633102556","68,38","DELIVERED","BANK_TRANSFER","New York"
"ORD_003771","USR_000551","2024-09-12T22:49:39.633136764","2639,86","SHIPPED","CREDIT_CARD","New York"
"ORD_003772","USR_000255","2024-09-15T22:49:39.633203193","1252,29","PENDING","BANK_TRANSFER","Chicago"
"ORD_003773","USR_000766","2024-11-14T22:49:39.633228351","412,15","CANCELLED","PAYPAL","New York"
"ORD_003774","USR_000944","2024-10-14T22:49:39.633257214","1166,22","PENDING","BANK_TRANSFER","Miami"
"ORD_003775","USR_000256","2024-11-28T22:49:39.633318446","3459,65","DELIVERED","DEBIT_CARD","Miami"
"ORD_003776","USR_000171","2024-10-08T22:49:39.633361310","3966,58","CONFIRMED","DEBIT_CARD","Los Angeles"
"ORD_003777","USR_000800","2024-10-27T22:49:39.633415900","4201,79","CONFIRMED","PAYPAL","New York"
"ORD_003778","USR_000990","2024-11-25T22:49:39.633477080","4015,76","CANCELLED","BANK_TRANSFER","Chicago"
"ORD_003779","USR_000214","2024-11-20T22:49:39.633551251","1961,88","SHIPPED","DEBIT_CARD","Miami"
"ORD_003780","USR_000290","2024-09-24T22:49:39.633576953","269,28","CONFIRMED","BANK_TRANSFER","Miami"
"ORD_003781","USR_000316","2024-10-25T22:49:39.633606406","1926,80","PENDING","BANK_TRANSFER","New York"
"ORD_003782","USR_000073","2024-11-05T22:49:39.633655474","718,03","CONFIRMED","BANK_TRANSFER","New York"
"ORD_003783","USR_000016","2024-11-06T22:49:39.633697958","2458,53","CONFIRMED","PAYPAL","Chicago"
"ORD_003784","USR_000847","2024-09-30T22:49:39.633723029","3774,03","CANCELLED","BANK_TRANSFER","Houston"
"ORD_003785","USR_000336","2024-10-25T22:49:39.633785342","1100,61","CANCELLED","DEBIT_CARD","Miami"
"ORD_003786","USR_000216","2024-10-29T22:49:39.633842016","1726,88","DELIVERED","BANK_TRANSFER","Chicago"
"ORD_003787","USR_000430","2024-10-13T22:49:39.633867634","5323,15","PENDING","CREDIT_CARD","Houston"
"ORD_003788","USR_000138","2024-11-03T22:49:39.633917256","395,23","PENDING","BANK_TRANSFER","Miami"
"ORD_003789","USR_000834","2024-11-13T22:49:39.633957473","1552,50","PENDING","DEBIT_CARD","Miami"
"ORD_003790","USR_000829","2024-11-02T22:49:39.633997140","2835,80","CANCELLED","PAYPAL","Los Angeles"
"ORD_003791","USR_000670","2024-09-23T22:49:39.634038689","1291,32","CONFIRMED","DEBIT_CARD","Miami"
"ORD_003792","USR_000188","2024-10-13T22:49:39.634065398","3419,51","DELIVERED","CREDIT_CARD","Los Angeles"
"ORD_003793","USR_000093","2024-09-25T22:49:39.634117907","3787,10","CONFIRMED","CREDIT_CARD","Los Angeles"
"ORD_003794","USR_000455","2024-11-15T22:49:39.634165559","4137,14","CONFIRMED","DEBIT_CARD","New York"
"ORD_003795","USR_000524","2024-10-16T22:49:39.634227520","1015,52","PENDING","PAYPAL","Chicago"
"ORD_003796","USR_000260","2024-09-25T22:49:39.634274429","638,94","DELIVERED","BANK_TRANSFER","New York"
"ORD_003797","USR_000151","2024-10-30T22:49:39.634312513","3056,67","SHIPPED","PAYPAL","New York"
"ORD_003798","USR_000741","2024-09-27T22:49:39.634363751","1787,29","DELIVERED","PAYPAL","New York"
"ORD_003799","USR_000244","2024-09-16T22:49:39.634400218","787,82","SHIPPED","PAYPAL","Chicago"
"ORD_003800","USR_000629","2024-09-29T22:49:39.634424525","1623,88","CANCELLED","CREDIT_CARD","New York"
"ORD_003801","USR_000497","2024-10-26T22:49:39.634481538","1896,87","PENDING","CREDIT_CARD","Houston"
"ORD_003802","USR_000698","2024-09-22T22:49:39.634545310","78,20","CANCELLED","CREDIT_CARD","New York"
"ORD_003803","USR_000001","2024-10-05T22:49:39.634570216","5008,61","SHIPPED","DEBIT_CARD","Miami"
"ORD_003804","USR_000413","2024-09-12T22:49:39.634625666","2083,27","SHIPPED","DEBIT_CARD","Houston"
"ORD_003805","USR_000066","2024-09-28T22:49:39.634650976","2468,15","PENDING","PAYPAL","Miami"
"ORD_003806","USR_000337","2024-09-19T22:49:39.634724375","807,81","CONFIRMED","CREDIT_CARD","New York"
"ORD_003807","USR_000062","2024-10-08T22:49:39.634749802","3487,27","DELIVERED","PAYPAL","Houston"
"ORD_003808","USR_000316","2024-09-20T22:49:39.634791642","585,00","CANCELLED","DEBIT_CARD","Miami"
"ORD_003809","USR_000484","2024-10-23T22:49:39.634818491","5521,80","CONFIRMED","BANK_TRANSFER","Miami"
"ORD_003810","USR_000666","2024-11-22T22:49:39.634879513","4299,18","CANCELLED","PAYPAL","Chicago"
"ORD_003811","USR_000094","2024-09-19T22:49:39.634966710","3319,90","SHIPPED","BANK_TRANSFER","Miami"
"ORD_003812","USR_000101","2024-11-19T22:49:39.635016085","5336,68","SHIPPED","DEBIT_CARD","Miami"
"ORD_003813","USR_000887","2024-09-17T22:49:39.635070407","2037,37","SHIPPED","DEBIT_CARD","Los Angeles"
"ORD_003814","USR_000569","2024-12-05T22:49:39.635106966","4859,78","PENDING","DEBIT_CARD","New York"
"ORD_003815","USR_000075","2024-11-14T22:49:39.635181905","3529,10","PENDING","BANK_TRANSFER","Chicago"
"ORD_003816","USR_000180","2024-10-28T22:49:39.635228187","2838,83","SHIPPED","BANK_TRANSFER","Houston"
"ORD_003817","USR_000763","2024-10-16T22:49:39.635287243","1145,53","PENDING","PAYPAL","Los Angeles"
"ORD_003818","USR_000488","2024-10-08T22:49:39.635339828","6047,23","SHIPPED","PAYPAL","Miami"
"ORD_003819","USR_000758","2024-09-21T22:49:39.635419674","782,09","CONFIRMED","CREDIT_CARD","Miami"
"ORD_003820","USR_000704","2024-10-28T22:49:39.635447568","575,30","CANCELLED","PAYPAL","Houston"
"ORD_003821","USR_000501","2024-09-21T22:49:39.635480359","3699,50","CANCELLED","BANK_TRANSFER","Chicago"
"ORD_003822","USR_000409","2024-10-27T22:49:39.635539031","1311,61","PENDING","CREDIT_CARD","Miami"
"ORD_003823","USR_000376","2024-09-16T22:49:39.635565917","1045,39","PENDING","DEBIT_CARD","Chicago"
"ORD_003824","USR_000701","2024-11-06T22:49:39.635609813","3252,57","SHIPPED","BANK_TRANSFER","Houston"
"ORD_003825","USR_000363","2024-10-31T22:49:39.635671137","1865,45","SHIPPED","CREDIT_CARD","Houston"
"ORD_003826","USR_000956","2024-11-21T22:49:39.635711476","525,73","DELIVERED","PAYPAL","Miami"
"ORD_003827","USR_000437","2024-09-18T22:49:39.635743291","366,49","PENDING","DEBIT_CARD","Miami"
"ORD_003828","USR_000167","2024-09-24T22:49:39.635768236","918,36","SHIPPED","DEBIT_CARD","Miami"
"ORD_003829","USR_000964","2024-11-08T22:49:39.635805083","1844,41","CONFIRMED","PAYPAL","Los Angeles"
"ORD_003830","USR_000018","2024-11-01T22:49:39.635841314","3921,39","SHIPPED","PAYPAL","Houston"
"ORD_003831","USR_000106","2024-09-19T22:49:39.635900349","2120,79","CANCELLED","PAYPAL","Houston"
"ORD_003832","USR_000615","2024-11-06T22:49:39.635936793","523,05","CANCELLED","DEBIT_CARD","Miami"
"ORD_003833","USR_000615","2024-09-18T22:49:39.635977258","5138,55","PENDING","CREDIT_CARD","Chicago"
"ORD_003834","USR_000284","2024-12-04T22:49:39.636049757","2632,34","CANCELLED","CREDIT_CARD","Chicago"
"ORD_003835","USR_000516","2024-09-16T22:49:39.636086217","91,11","DELIVERED","BANK_TRANSFER","New York"
"ORD_003836","USR_000719","2024-09-22T22:49:39.636118596","3151,81","CANCELLED","DEBIT_CARD","Chicago"
"ORD_003837","USR_000908","2024-09-22T22:49:39.636179231","327,29","PENDING","BANK_TRANSFER","Houston"
"ORD_003838","USR_000775","2024-09-10T22:49:39.636215745","1525,46","CANCELLED","PAYPAL","New York"
"ORD_003839","USR_000577","2024-11-04T22:49:39.636240429","6326,67","CANCELLED","DEBIT_CARD","Houston"
"ORD_003840","USR_000945","2024-09-22T22:49:39.636305195","360,23","SHIPPED","CREDIT_CARD","Houston"
"ORD_003841","USR_000529","2024-10-01T22:49:39.636334948","3455,92","CANCELLED","DEBIT_CARD","New York"
"ORD_003842","USR_000661","2024-11-05T22:49:39.636377124","1206,26","CANCELLED","CREDIT_CARD","Houston"
"ORD_003843","USR_000541","2024-09-27T22:49:39.636428492","4569,59","DELIVERED","CREDIT_CARD","Chicago"
