"user_id","age_group","gender","location","preferred_categories","avg_order_value","total_orders","member_since","last_purchase_date"
"USR_000722","35-44","M","Houston","CLOTHING|HOME|BOOKS","128,86","19","2023-04-29","2023-11-16"
"USR_000723","65+","M","Miami","BOOKS|CLOTHING|ELECTRONICS","97,40","20","2023-01-04","2023-02-08"
"USR_000724","25-34","M","New York","ELECTRONICS|CLOTHING|BOOKS","427,99","11","2023-11-19","2024-10-30"
"USR_000725","25-34","M","Miami","ELECTRONICS|CLOTHING|HOME","456,53","10","2023-07-13","2023-12-11"
"USR_000726","65+","F","Miami","HOME|BOOKS|ELECTRONICS","324,31","14","2024-08-20","2024-09-03"
"USR_000727","25-34","M","Chicago","HOME|ELECTRONICS|BOOKS","471,56","11","2024-01-10","2024-08-19"
"USR_000728","55-64","M","New York","ELECTRONICS|HOME|BOOKS","241,80","37","2023-06-18","2024-04-20"
"USR_000729","45-54","M","Houston","BOOKS|CLOTHING|ELECTRONICS","141,88","9","2023-07-25","2023-08-26"
"USR_000730","55-64","F","Houston","ELECTRONICS|HOME|BOOKS","133,55","4","2023-04-23","2024-02-25"
"USR_000731","18-24","F","Los Angeles","ELECTRONICS|CLOTHING|BOOKS","446,36","30","2024-05-16","2024-07-22"
"USR_000732","18-24","F","Houston","BOOKS|HOME|CLOTHING","498,43","32","2023-02-04","2023-04-04"
"USR_000733","18-24","F","Miami","CLOTHING|BOOKS|ELECTRONICS","141,13","50","2024-03-17","2024-09-30"
"USR_000734","35-44","F","Chicago","CLOTHING|ELECTRONICS|BOOKS","56,23","50","2023-11-14","2024-10-15"
"USR_000735","35-44","M","Houston","BOOKS|ELECTRONICS|HOME","378,86","32","2023-08-25","2023-10-10"
"USR_000736","25-34","M","New York","CLOTHING|ELECTRONICS|HOME","398,08","3","2023-11-07","2024-05-01"
"USR_000737","45-54","M","Miami","ELECTRONICS|BOOKS|HOME","297,39","19","2023-06-26","2024-07-02"
"USR_000738","35-44","F","Houston","HOME|BOOKS|CLOTHING","140,96","15","2024-04-27","2024-11-19"
"USR_000739","35-44","M","Chicago","BOOKS|ELECTRONICS|CLOTHING","138,19","50","2023-12-02","2024-10-30"
"USR_000740","35-44","M","New York","BOOKS|HOME|ELECTRONICS","378,11","16","2023-04-01","2024-01-20"
"USR_000741","65+","F","Los Angeles","BOOKS|ELECTRONICS|HOME","217,23","5","2023-06-23","2024-03-31"
"USR_000742","65+","F","Chicago","ELECTRONICS|HOME|CLOTHING","129,42","42","2023-02-06","2023-05-01"
"USR_000743","25-34","F","New York","ELECTRONICS|CLOTHING|BOOKS","383,95","33","2023-06-23","2024-10-10"
"USR_000744","55-64","M","Chicago","ELECTRONICS|HOME|CLOTHING","208,32","42","2023-11-21","2024-09-20"
"USR_000745","18-24","F","New York","CLOTHING|HOME|BOOKS","215,89","5","2024-01-18","2024-08-10"
"USR_000746","25-34","M","Miami","ELECTRONICS|CLOTHING|HOME","284,28","8","2023-01-11","2023-08-14"
"USR_000747","35-44","F","New York","BOOKS|ELECTRONICS|CLOTHING","309,52","45","2024-09-14","2024-11-14"
"USR_000748","55-64","F","Miami","ELECTRONICS|BOOKS|HOME","132,66","5","2023-06-14","2023-08-13"
"USR_000749","65+","F","Houston","BOOKS|ELECTRONICS|HOME","190,04","6","2024-12-05","2024-12-06"
"USR_000750","18-24","M","Miami","ELECTRONICS|CLOTHING|HOME","425,82","37","2023-08-13","2024-05-02"
"USR_000751","55-64","F","Chicago","HOME|BOOKS|ELECTRONICS","175,50","13","2023-03-11","2024-11-29"
"USR_000752","18-24","M","Houston","CLOTHING|ELECTRONICS|HOME","332,19","43","2024-10-26","2024-11-08"
"USR_000753","18-24","M","Chicago","CLOTHING|BOOKS|ELECTRONICS","243,11","3","2023-02-16","2024-07-11"
"USR_000754","45-54","F","Chicago","HOME|CLOTHING|BOOKS","102,45","40","2023-01-17","2024-05-24"
"USR_000755","18-24","F","Chicago","HOME|ELECTRONICS|CLOTHING","308,13","7","2023-03-13","2023-12-19"
"USR_000756","65+","F","New York","HOME|ELECTRONICS|CLOTHING","284,28","47","2023-08-22","2024-03-20"
"USR_000757","35-44","F","Miami","CLOTHING|BOOKS|HOME","138,09","10","2024-06-26","2024-09-18"
"USR_000758","45-54","M","New York","CLOTHING|ELECTRONICS|BOOKS","119,93","50","2024-04-01","2024-09-17"
"USR_000759","65+","F","Chicago","ELECTRONICS|CLOTHING|BOOKS","387,80","41","2024-04-01","2024-10-28"
"USR_000760","18-24","F","Chicago","BOOKS|ELECTRONICS|CLOTHING","493,14","41","2024-03-12","2024-06-09"
"USR_000761","45-54","M","New York","BOOKS|CLOTHING|HOME","52,93","46","2024-03-04","2024-11-03"
"USR_000762","18-24","M","Chicago","HOME|CLOTHING|BOOKS","254,44","6","2024-02-17","2024-09-02"
"USR_000763","35-44","F","Chicago","CLOTHING|BOOKS|ELECTRONICS","152,55","3","2023-06-21","2024-06-06"
"USR_000764","55-64","F","Houston","BOOKS|CLOTHING|ELECTRONICS","66,66","32","2024-06-28","2024-07-16"
"USR_000765","35-44","M","Chicago","BOOKS|HOME|CLOTHING","163,46","15","2024-01-15","2024-07-02"
"USR_000766","55-64","M","Chicago","CLOTHING|HOME|ELECTRONICS","124,40","19","2024-01-26","2024-03-10"
"USR_000767","55-64","F","Los Angeles","ELECTRONICS|BOOKS|CLOTHING","391,65","36","2023-08-25","2024-03-24"
"USR_000768","25-34","F","Miami","HOME|BOOKS|CLOTHING","264,48","38","2024-06-05","2024-08-10"
"USR_000769","55-64","M","Los Angeles","BOOKS|ELECTRONICS|HOME","178,82","13","2023-02-10","2024-11-15"
"USR_000770","35-44","F","Miami","BOOKS|CLOTHING|HOME","296,08","31","2023-01-18","2023-03-04"
"USR_000771","45-54","M","Houston","HOME|ELECTRONICS|CLOTHING","404,18","32","2023-12-29","2024-03-27"
"USR_000772","35-44","F","New York","ELECTRONICS|CLOTHING|HOME","292,43","11","2023-05-04","2024-09-02"
"USR_000773","18-24","F","Los Angeles","HOME|ELECTRONICS|CLOTHING","404,50","28","2024-11-12","2024-11-21"
"USR_000774","45-54","F","Houston","ELECTRONICS|BOOKS|HOME","248,05","33","2023-11-23","2024-02-28"
"USR_000775","35-44","M","Los Angeles","HOME|CLOTHING|BOOKS","247,69","44","2023-04-19","2023-07-20"
"USR_000776","25-34","F","Miami","ELECTRONICS|HOME|CLOTHING","418,15","8","2023-05-25","2024-06-12"
"USR_000777","25-34","F","Houston","BOOKS|CLOTHING|ELECTRONICS","57,83","24","2023-11-01","2024-03-04"
"USR_000778","18-24","F","Houston","CLOTHING|HOME|BOOKS","169,33","40","2024-07-25","2024-07-28"
"USR_000779","65+","F","New York","BOOKS|HOME|ELECTRONICS","351,89","38","2023-08-17","2024-01-17"
"USR_000780","45-54","M","Los Angeles","ELECTRONICS|CLOTHING|HOME","483,10","29","2023-02-13","2023-04-08"
"USR_000781","55-64","F","Los Angeles","HOME|CLOTHING|ELECTRONICS","261,11","2","2023-05-29","2024-11-19"
"USR_000782","65+","M","Miami","CLOTHING|BOOKS|HOME","66,43","39","2024-01-16","2024-03-12"
"USR_000783","25-34","F","New York","ELECTRONICS|BOOKS|CLOTHING","72,33","42","2024-03-24","2024-07-02"
"USR_000784","65+","M","Los Angeles","HOME|BOOKS|CLOTHING","335,82","47","2024-08-20","2024-09-25"
"USR_000785","55-64","F","Miami","ELECTRONICS|BOOKS|CLOTHING","237,14","8","2024-02-23","2024-06-21"
"USR_000786","45-54","F","Miami","HOME|CLOTHING|ELECTRONICS","454,10","15","2023-11-16","2024-04-30"
"USR_000787","55-64","M","Houston","BOOKS|HOME|CLOTHING","359,19","45","2024-07-05","2024-09-11"
"USR_000788","55-64","F","Chicago","BOOKS|CLOTHING|HOME","161,47","50","2024-09-17","2024-09-19"
"USR_000789","18-24","F","Los Angeles","HOME|ELECTRONICS|CLOTHING","432,47","23","2023-12-02","2024-03-13"
"USR_000790","55-64","M","Miami","BOOKS|HOME|ELECTRONICS","354,92","26","2023-12-19","2024-03-20"
"USR_000791","65+","M","New York","HOME|ELECTRONICS|BOOKS","416,06","49","2023-07-16","2023-07-28"
"USR_000792","45-54","F","New York","HOME|ELECTRONICS|BOOKS","482,65","41","2024-12-05","2024-12-06"
"USR_000793","65+","M","Houston","BOOKS|ELECTRONICS|CLOTHING","193,00","32","2023-01-20","2023-09-18"
"USR_000794","18-24","M","New York","HOME|ELECTRONICS|CLOTHING","482,60","49","2024-08-28","2024-11-12"
"USR_000795","18-24","F","Chicago","ELECTRONICS|BOOKS|CLOTHING","273,79","1","2024-08-04","2024-09-05"
"USR_000796","35-44","M","Los Angeles","ELECTRONICS|BOOKS|HOME","256,57","19","2023-05-28","2023-07-15"
"USR_000797","35-44","F","Miami","HOME|ELECTRONICS|BOOKS","117,28","31","2023-04-29","2023-07-03"
"USR_000798","35-44","F","Chicago","BOOKS|CLOTHING|HOME","134,22","3","2024-09-19","2024-10-17"
"USR_000799","55-64","F","Chicago","HOME|ELECTRONICS|BOOKS","54,36","49","2024-06-23","2024-11-16"
"USR_000800","18-24","F","Miami","HOME|CLOTHING|ELECTRONICS","493,42","50","2024-12-02","2024-12-06"
"USR_000801","35-44","F","Los Angeles","HOME|ELECTRONICS|BOOKS","312,24","33","2024-04-14","2024-11-08"
"USR_000802","18-24","F","Houston","HOME|ELECTRONICS|CLOTHING","166,08","27","2023-11-30","2024-10-29"
"USR_000803","25-34","M","Chicago","ELECTRONICS|HOME|CLOTHING","199,78","21","2023-02-23","2024-11-14"
"USR_000804","45-54","F","Miami","BOOKS|ELECTRONICS|CLOTHING","121,10","13","2023-03-01","2023-12-29"
"USR_000805","55-64","M","Miami","HOME|CLOTHING|BOOKS","176,52","32","2024-04-08","2024-05-21"
"USR_000806","18-24","M","Chicago","BOOKS|ELECTRONICS|HOME","128,47","28","2023-07-25","2024-03-29"
"USR_000807","35-44","M","Miami","CLOTHING|ELECTRONICS|HOME","191,05","29","2024-11-24","2024-11-27"
"USR_000808","18-24","F","Houston","ELECTRONICS|HOME|BOOKS","71,21","11","2023-09-21","2024-06-18"
"USR_000809","65+","F","Los Angeles","ELECTRONICS|CLOTHING|HOME","386,28","30","2023-10-13","2024-03-16"
"USR_000810","65+","F","Los Angeles","CLOTHING|ELECTRONICS|HOME","134,17","47","2024-02-20","2024-06-26"
"USR_000811","35-44","F","Chicago","BOOKS|CLOTHING|ELECTRONICS","482,17","28","2024-05-08","2024-09-08"
"USR_000812","55-64","M","Chicago","CLOTHING|ELECTRONICS|BOOKS","61,34","31","2023-10-08","2024-04-10"
"USR_000813","25-34","F","Houston","HOME|CLOTHING|BOOKS","108,65","34","2024-12-04","2024-12-06"
"USR_000814","35-44","F","Miami","BOOKS|CLOTHING|ELECTRONICS","485,76","42","2024-08-13","2024-09-15"
"USR_000815","35-44","M","Houston","BOOKS|ELECTRONICS|HOME","224,15","28","2023-07-14","2024-09-10"
"USR_000816","35-44","F","Houston","HOME|CLOTHING|ELECTRONICS","448,63","28","2023-07-23","2024-12-02"
"USR_000817","45-54","M","Miami","BOOKS|CLOTHING|HOME","467,59","35","2023-01-10","2024-02-15"
"USR_000818","35-44","M","Los Angeles","BOOKS|HOME|CLOTHING","186,70","36","2023-09-25","2024-02-07"
"USR_000819","65+","M","Los Angeles","CLOTHING|HOME|BOOKS","454,10","6","2024-01-27","2024-07-02"
"USR_000820","35-44","F","Houston","ELECTRONICS|HOME|BOOKS","379,62","22","2024-09-04","2024-12-05"
"USR_000821","25-34","F","Houston","BOOKS|HOME|ELECTRONICS","87,41","41","2024-04-09","2024-06-21"
"USR_000822","55-64","F","Chicago","CLOTHING|HOME|ELECTRONICS","411,22","28","2024-06-05","2024-06-16"
"USR_000823","55-64","F","Chicago","BOOKS|CLOTHING|HOME","374,30","49","2023-06-26","2024-01-01"
"USR_000824","45-54","F","New York","HOME|CLOTHING|ELECTRONICS","111,44","4","2024-02-26","2024-07-12"
"USR_000825","25-34","F","Houston","HOME|CLOTHING|ELECTRONICS","488,74","26","2023-10-12","2023-12-14"
"USR_000826","25-34","M","Houston","BOOKS|ELECTRONICS|HOME","107,98","35","2024-10-04","2024-11-15"
"USR_000827","55-64","F","Houston","HOME|ELECTRONICS|CLOTHING","446,39","14","2023-07-21","2024-03-22"
"USR_000828","55-64","F","Chicago","ELECTRONICS|CLOTHING|HOME","79,20","40","2023-09-15","2024-02-18"
"USR_000829","55-64","M","Los Angeles","BOOKS|CLOTHING|HOME","412,05","18","2023-02-18","2024-07-03"
"USR_000830","18-24","M","Miami","CLOTHING|BOOKS|HOME","162,53","26","2024-07-08","2024-07-13"
"USR_000831","25-34","M","Miami","ELECTRONICS|HOME|CLOTHING","375,54","25","2024-07-11","2024-08-14"
"USR_000832","35-44","F","Los Angeles","ELECTRONICS|BOOKS|HOME","84,77","22","2023-05-20","2023-10-28"
"USR_000833","18-24","M","Houston","CLOTHING|HOME|BOOKS","443,81","39","2024-10-11","2024-11-17"
"USR_000834","25-34","M","Chicago","BOOKS|CLOTHING|ELECTRONICS","143,60","3","2024-02-03","2024-04-30"
"USR_000835","35-44","F","Chicago","ELECTRONICS|BOOKS|CLOTHING","309,69","29","2023-11-10","2023-12-26"
"USR_000836","55-64","F","Chicago","CLOTHING|BOOKS|HOME","181,75","2","2023-08-21","2023-10-06"
"USR_000837","25-34","F","Houston","BOOKS|HOME|CLOTHING","170,04","5","2024-06-05","2024-08-12"
"USR_000838","45-54","M","Miami","CLOTHING|HOME|BOOKS","458,05","17","2023-05-12","2024-04-20"
"USR_000839","45-54","F","Houston","CLOTHING|HOME|ELECTRONICS","78,77","26","2024-04-11","2024-06-21"
"USR_000840","25-34","M","New York","BOOKS|HOME|ELECTRONICS","331,81","34","2024-08-05","2024-11-06"
"USR_000841","55-64","M","New York","BOOKS|HOME|ELECTRONICS","232,49","29","2023-06-11","2024-07-14"
"USR_000842","35-44","M","Miami","CLOTHING|HOME|ELECTRONICS","239,79","23","2023-07-29","2024-08-25"
"USR_000843","65+","M","Los Angeles","BOOKS|CLOTHING|HOME","299,09","24","2024-10-02","2024-10-11"
"USR_000844","45-54","F","Houston","CLOTHING|BOOKS|HOME","407,26","21","2023-11-14","2024-09-30"
"USR_000845","18-24","M","Houston","CLOTHING|BOOKS|HOME","62,34","3","2023-07-31","2024-11-09"
"USR_000846","65+","M","New York","CLOTHING|HOME|ELECTRONICS","197,31","50","2023-11-21","2024-02-02"
"USR_000847","55-64","F","Miami","HOME|BOOKS|ELECTRONICS","167,57","31","2024-01-25","2024-09-30"
"USR_000848","35-44","F","New York","BOOKS|CLOTHING|ELECTRONICS","314,95","21","2024-06-06","2024-08-21"
"USR_000849","18-24","M","Miami","HOME|CLOTHING|ELECTRONICS","66,47","18","2024-06-08","2024-06-09"
"USR_000850","35-44","M","Miami","ELECTRONICS|BOOKS|CLOTHING","295,16","23","2022-12-25","2023-11-25"
"USR_000851","25-34","M","Houston","CLOTHING|ELECTRONICS|HOME","271,24","41","2024-03-11","2024-06-19"
"USR_000852","18-24","F","Miami","HOME|BOOKS|ELECTRONICS","466,45","41","2024-11-25","2024-11-27"
"USR_000853","25-34","F","New York","ELECTRONICS|BOOKS|CLOTHING","391,16","20","2024-11-07","2024-11-09"
"USR_000854","18-24","F","Miami","BOOKS|ELECTRONICS|HOME","144,08","13","2023-12-28","2024-04-03"
"USR_000855","18-24","M","Chicago","BOOKS|HOME|ELECTRONICS","286,58","13","2023-04-09","2023-06-09"
"USR_000856","45-54","F","Miami","ELECTRONICS|BOOKS|CLOTHING","119,49","8","2023-02-01","2023-09-21"
"USR_000857","35-44","M","Houston","BOOKS|ELECTRONICS|CLOTHING","88,50","39","2024-05-03","2024-10-27"
"USR_000858","25-34","F","New York","ELECTRONICS|HOME|CLOTHING","75,05","8","2023-07-17","2023-10-05"
"USR_000859","18-24","F","Houston","CLOTHING|BOOKS|HOME","343,99","27","2023-01-27","2023-05-01"
"USR_000860","55-64","M","Chicago","BOOKS|ELECTRONICS|CLOTHING","115,75","31","2023-07-25","2023-09-20"
"USR_000861","55-64","F","Miami","CLOTHING|HOME|ELECTRONICS","60,18","27","2024-03-11","2024-03-16"
"USR_000862","18-24","F","Houston","BOOKS|ELECTRONICS|HOME","421,97","37","2024-08-26","2024-10-10"
"USR_000863","25-34","M","Los Angeles","ELECTRONICS|BOOKS|CLOTHING","432,35","48","2023-06-28","2024-07-29"
"USR_000864","35-44","F","Chicago","CLOTHING|BOOKS|HOME","339,84","9","2023-08-10","2023-12-20"
"USR_000865","45-54","F","Miami","BOOKS|HOME|CLOTHING","103,89","12","2023-10-15","2024-06-09"
"USR_000866","25-34","F","New York","BOOKS|ELECTRONICS|HOME","138,32","19","2023-08-16","2024-03-24"
"USR_000867","18-24","F","Miami","HOME|CLOTHING|ELECTRONICS","318,47","13","2024-07-12","2024-10-09"
"USR_000868","55-64","M","Chicago","ELECTRONICS|HOME|BOOKS","224,69","12","2024-10-04","2024-10-16"
"USR_000869","55-64","M","New York","ELECTRONICS|BOOKS|HOME","187,28","36","2024-11-02","2024-12-02"
"USR_000870","65+","F","Miami","HOME|BOOKS|ELECTRONICS","372,43","31","2023-03-14","2024-10-19"
"USR_000871","35-44","F","Miami","CLOTHING|ELECTRONICS|HOME","206,74","9","2023-03-21","2023-08-05"
"USR_000872","25-34","M","Miami","BOOKS|CLOTHING|HOME","278,15","5","2024-05-15","2024-07-02"
"USR_000873","25-34","F","New York","BOOKS|ELECTRONICS|CLOTHING","324,44","4","2024-01-13","2024-07-24"
"USR_000874","25-34","F","Chicago","BOOKS|ELECTRONICS|CLOTHING","176,67","34","2024-07-31","2024-10-21"
"USR_000875","18-24","M","Chicago","HOME|ELECTRONICS|BOOKS","113,73","5","2024-07-30","2024-08-21"
"USR_000876","55-64","M","Miami","BOOKS|CLOTHING|HOME","355,87","21","2023-06-12","2024-04-28"
"USR_000877","65+","M","Miami","BOOKS|HOME|CLOTHING","179,84","25","2023-07-07","2024-02-18"
"USR_000878","55-64","M","New York","ELECTRONICS|HOME|BOOKS","325,34","20","2023-04-23","2024-08-01"
"USR_000879","65+","M","Miami","CLOTHING|HOME|BOOKS","432,80","13","2024-06-05","2024-07-06"
"USR_000880","65+","M","Houston","ELECTRONICS|HOME|BOOKS","305,53","9","2023-09-25","2024-11-02"
"USR_000881","55-64","F","Chicago","HOME|BOOKS|ELECTRONICS","424,99","41","2024-09-02","2024-10-21"
"USR_000882","25-34","M","New York","CLOTHING|HOME|BOOKS","166,42","38","2024-08-30","2024-09-21"
"USR_000883","18-24","F","Los Angeles","ELECTRONICS|HOME|BOOKS","313,86","28","2024-02-29","2024-10-18"
"USR_000884","25-34","M","Chicago","ELECTRONICS|CLOTHING|BOOKS","57,33","4","2023-08-22","2023-11-05"
"USR_000885","65+","F","Houston","BOOKS|HOME|ELECTRONICS","222,43","38","2023-10-27","2023-12-18"
"USR_000886","45-54","F","Los Angeles","CLOTHING|HOME|BOOKS","332,05","3","2023-03-20","2024-11-13"
"USR_000887","35-44","M","Chicago","HOME|CLOTHING|BOOKS","383,07","31","2023-10-06","2024-09-24"
"USR_000888","45-54","F","New York","CLOTHING|HOME|BOOKS","285,74","34","2024-07-12","2024-10-31"
"USR_000889","35-44","F","Chicago","CLOTHING|BOOKS|ELECTRONICS","62,41","39","2023-12-24","2024-07-24"
"USR_000890","45-54","F","Houston","HOME|ELECTRONICS|CLOTHING","282,85","15","2023-07-29","2024-10-04"
"USR_000891","35-44","F","Los Angeles","HOME|BOOKS|CLOTHING","127,62","20","2024-09-18","2024-10-12"
"USR_000892","18-24","F","Los Angeles","HOME|CLOTHING|ELECTRONICS","267,57","12","2023-08-24","2024-09-18"
"USR_000893","18-24","F","Los Angeles","HOME|CLOTHING|ELECTRONICS","277,06","46","2023-09-20","2023-11-10"
"USR_000894","45-54","F","New York","BOOKS|HOME|ELECTRONICS","360,96","9","2023-04-27","2024-02-25"
"USR_000895","45-54","F","Chicago","ELECTRONICS|CLOTHING|HOME","70,53","16","2023-06-12","2023-11-04"
"USR_000896","18-24","F","Chicago","ELECTRONICS|HOME|CLOTHING","361,33","31","2023-03-25","2024-04-03"
"USR_000897","25-34","F","Miami","HOME|BOOKS|ELECTRONICS","407,07","40","2024-11-11","2024-11-25"
"USR_000898","35-44","F","Miami","HOME|BOOKS|CLOTHING","476,97","45","2023-08-25","2024-08-16"
"USR_000899","65+","M","New York","CLOTHING|BOOKS|HOME","410,53","35","2023-10-23","2023-12-10"
"USR_000900","65+","M","New York","HOME|BOOKS|CLOTHING","332,88","26","2023-04-15","2023-05-23"
"USR_000901","35-44","M","New York","CLOTHING|BOOKS|HOME","95,96","8","2024-04-12","2024-08-10"
"USR_000902","55-64","M","Miami","HOME|BOOKS|ELECTRONICS","155,54","44","2023-05-29","2024-10-27"
"USR_000903","55-64","F","Los Angeles","HOME|ELECTRONICS|CLOTHING","401,92","40","2023-10-30","2023-12-09"
"USR_000904","55-64","F","Chicago","BOOKS|HOME|CLOTHING","52,36","24","2023-05-24","2023-12-05"
"USR_000905","18-24","M","Miami","BOOKS|ELECTRONICS|HOME","386,85","10","2024-06-15","2024-11-12"
"USR_000906","18-24","F","Los Angeles","BOOKS|HOME|CLOTHING","164,87","12","2024-07-16","2024-09-25"
"USR_000907","25-34","M","Miami","CLOTHING|HOME|ELECTRONICS","499,52","5","2023-10-07","2024-06-21"
"USR_000908","45-54","M","Miami","HOME|BOOKS|ELECTRONICS","87,37","13","2023-03-23","2023-12-28"
"USR_000909","18-24","F","Chicago","HOME|BOOKS|CLOTHING","246,79","21","2022-12-14","2023-04-09"
"USR_000910","45-54","M","Miami","HOME|CLOTHING|ELECTRONICS","104,93","12","2024-12-01","2024-12-04"
"USR_000911","18-24","M","Houston","CLOTHING|HOME|ELECTRONICS","293,63","28","2023-04-11","2024-02-22"
"USR_000912","55-64","F","Chicago","BOOKS|ELECTRONICS|CLOTHING","167,55","16","2023-07-28","2024-05-21"
"USR_000913","65+","M","Chicago","ELECTRONICS|CLOTHING|BOOKS","243,63","17","2023-01-06","2024-11-30"
"USR_000914","18-24","F","Chicago","ELECTRONICS|BOOKS|CLOTHING","279,49","21","2024-04-09","2024-10-24"
"USR_000915","65+","F","Los Angeles","ELECTRONICS|CLOTHING|BOOKS","110,03","30","2023-01-31","2023-03-27"
"USR_000916","45-54","F","Chicago","HOME|BOOKS|ELECTRONICS","245,33","38","2024-08-17","2024-11-25"
"USR_000917","55-64","F","Los Angeles","BOOKS|CLOTHING|HOME","100,40","48","2023-01-17","2024-12-06"
"USR_000918","65+","M","Chicago","HOME|CLOTHING|BOOKS","426,95","33","2024-05-15","2024-08-27"
"USR_000919","35-44","F","Los Angeles","HOME|CLOTHING|ELECTRONICS","200,05","49","2023-06-02","2024-02-29"
"USR_000920","55-64","F","Houston","CLOTHING|BOOKS|HOME","328,01","20","2024-04-29","2024-06-08"
"USR_000921","18-24","M","New York","BOOKS|HOME|CLOTHING","252,28","42","2023-03-14","2024-09-26"
"USR_000922","25-34","M","Miami","CLOTHING|ELECTRONICS|BOOKS","484,94","45","2024-08-31","2024-10-05"
"USR_000923","18-24","M","Houston","CLOTHING|HOME|BOOKS","445,63","12","2024-02-11","2024-07-11"
"USR_000924","35-44","F","Houston","BOOKS|ELECTRONICS|HOME","206,19","43","2024-01-23","2024-09-19"
"USR_000925","55-64","F","New York","ELECTRONICS|HOME|BOOKS","431,06","41","2023-09-24","2024-04-26"
"USR_000926","25-34","M","Houston","CLOTHING|BOOKS|ELECTRONICS","463,71","2","2023-03-13","2024-02-11"
"USR_000927","65+","F","Chicago","HOME|CLOTHING|BOOKS","354,46","11","2024-08-16","2024-09-03"
"USR_000928","65+","F","Los Angeles","ELECTRONICS|HOME|BOOKS","203,37","31","2024-03-31","2024-11-24"
"USR_000929","65+","M","Houston","ELECTRONICS|HOME|BOOKS","452,18","30","2023-08-07","2024-07-25"
"USR_000930","35-44","M","Chicago","HOME|ELECTRONICS|CLOTHING","103,31","11","2023-05-03","2023-05-23"
"USR_000931","65+","M","Chicago","HOME|ELECTRONICS|BOOKS","470,14","17","2024-11-23","2024-11-25"
"USR_000932","45-54","F","Los Angeles","HOME|ELECTRONICS|BOOKS","471,95","23","2023-07-29","2023-07-30"
"USR_000933","25-34","F","Houston","CLOTHING|BOOKS|ELECTRONICS","279,24","1","2023-08-28","2024-04-13"
"USR_000934","45-54","F","Los Angeles","BOOKS|HOME|ELECTRONICS","339,61","21","2023-10-25","2024-04-21"
"USR_000935","25-34","M","New York","BOOKS|CLOTHING|ELECTRONICS","472,39","13","2024-11-08","2024-11-19"
"USR_000936","65+","M","Chicago","ELECTRONICS|HOME|BOOKS","410,47","24","2024-04-29","2024-05-08"
"USR_000937","45-54","M","Miami","CLOTHING|BOOKS|ELECTRONICS","491,16","41","2024-06-09","2024-09-19"
"USR_000938","25-34","F","Los Angeles","HOME|BOOKS|CLOTHING","53,98","18","2023-01-07","2023-04-20"
"USR_000939","18-24","M","Houston","ELECTRONICS|BOOKS|HOME","492,27","41","2023-10-22","2024-04-20"
"USR_000940","55-64","F","Los Angeles","BOOKS|HOME|ELECTRONICS","227,13","47","2024-04-29","2024-04-30"
"USR_000941","45-54","M","Chicago","HOME|BOOKS|ELECTRONICS","226,79","19","2024-03-12","2024-11-12"
"USR_000942","45-54","M","Chicago","ELECTRONICS|CLOTHING|HOME","481,93","39","2024-07-06","2024-08-10"
"USR_000943","45-54","F","Miami","HOME|ELECTRONICS|BOOKS","467,49","40","2024-01-20","2024-08-06"
"USR_000944","55-64","F","Los Angeles","HOME|ELECTRONICS|CLOTHING","374,59","11","2024-04-24","2024-10-02"
"USR_000945","35-44","F","Houston","BOOKS|CLOTHING|HOME","482,06","6","2023-11-05","2024-09-14"
"USR_000946","18-24","M","Houston","BOOKS|CLOTHING|HOME","405,40","4","2023-02-20","2024-09-18"
"USR_000947","45-54","F","Houston","HOME|ELECTRONICS|CLOTHING","462,70","37","2024-05-31","2024-08-01"
"USR_000948","55-64","F","New York","CLOTHING|HOME|BOOKS","431,14","49","2023-02-08","2024-04-14"
"USR_000949","35-44","F","Los Angeles","HOME|CLOTHING|ELECTRONICS","384,75","19","2023-07-27","2023-07-28"
"USR_000950","25-34","M","Los Angeles","HOME|BOOKS|ELECTRONICS","353,91","7","2024-04-02","2024-08-14"
"USR_000951","65+","F","Los Angeles","BOOKS|CLOTHING|ELECTRONICS","379,89","27","2024-11-25","2024-11-30"
"USR_000952","55-64","F","New York","BOOKS|CLOTHING|HOME","353,06","8","2023-08-05","2024-07-17"
"USR_000953","35-44","M","Houston","CLOTHING|ELECTRONICS|HOME","171,68","16","2023-10-01","2024-02-18"
"USR_000954","25-34","F","New York","ELECTRONICS|HOME|BOOKS","289,44","36","2022-12-11","2023-03-26"
"USR_000955","18-24","M","Miami","BOOKS|ELECTRONICS|CLOTHING","183,74","11","2024-11-16","2024-12-04"
"USR_000956","55-64","M","Los Angeles","BOOKS|HOME|ELECTRONICS","273,31","22","2024-01-19","2024-06-03"
"USR_000957","18-24","F","New York","CLOTHING|BOOKS|HOME","293,55","14","2023-11-26","2023-12-07"
"USR_000958","45-54","F","Los Angeles","CLOTHING|BOOKS|HOME","450,23","45","2023-12-23","2024-07-13"
"USR_000959","25-34","M","New York","BOOKS|HOME|ELECTRONICS","417,09","29","2023-12-17","2024-11-21"
"USR_000960","25-34","M","Los Angeles","CLOTHING|BOOKS|HOME","421,50","18","2024-03-09","2024-04-11"
"USR_000961","55-64","M","Miami","HOME|ELECTRONICS|CLOTHING","472,27","4","2024-06-22","2024-09-06"
"USR_000962","55-64","F","Chicago","BOOKS|HOME|ELECTRONICS","178,16","5","2023-04-10","2023-04-13"
